Site	ID	lat	long	RSL_class	-930	-880	-830	-780	-730	-680	-630	-580	-530	-480	-430	-380	-330	-280	-230	-180	-130	-80	-30	20	70	120	170	220	270	320	370	420	470	520	570	620	670	720	770	820	870	920	970	1020	1070	1120	1170	1220	1270	1320	1370	1420	1470	1520	1570	1620	1670	1720	1770	1820	1870	1920	1970	2020
Cedar Island	35000	35	-76.4	SDs	2188.375	2150.382	2112.39	2074.397	2036.404	1998.412	1960.419	1922.426	1884.434	1846.441	1808.449	1770.456	1732.463	1694.471	1656.478	1618.486	1580.493	1542.5	1504.508	1466.515	1428.522	1390.53	1352.537	1314.545	1276.552	1238.559	1200.567	1162.574	1124.581	1086.589	1048.596	1010.604	972.611	934.618	896.626	858.633	820.641	782.648	744.655	706.663	668.67	630.677	592.685	554.692	516.7	478.707	440.714	402.722	364.729	326.737	288.744	250.751	212.759	174.766	136.773	98.781	60.788	22.796	15.197	53.19
Nassau	36000	30.6	-81.7	RSLs	1045.848	1027.253	1008.658	990.064	971.469	952.875	934.28	915.686	897.091	878.496	859.902	841.307	822.713	804.118	785.524	766.929	748.334	729.74	711.145	692.551	673.956	655.362	636.767	618.172	599.578	580.983	562.389	543.794	525.199	506.605	488.01	469.416	450.821	432.227	413.632	395.037	376.443	357.848	339.254	320.659	302.065	283.47	264.875	246.281	227.686	209.092	190.497	171.903	153.308	134.713	116.119	97.524	78.93	60.335	41.74	23.146	4.551	-14.043	-32.638	-51.232
Nassau	36000	30.6	-81.7	SDs	2209.821	2171.456	2133.091	2094.726	2056.361	2017.996	1979.631	1941.266	1902.901	1864.536	1826.171	1787.807	1749.442	1711.077	1672.712	1634.347	1595.982	1557.617	1519.252	1480.887	1442.522	1404.157	1365.792	1327.427	1289.062	1250.697	1212.332	1173.967	1135.602	1097.237	1058.873	1020.508	982.143	943.778	905.413	867.048	828.683	790.318	751.953	713.588	675.223	636.858	598.493	560.128	521.763	483.398	445.033	406.668	368.303	329.939	291.574	253.209	214.844	176.479	138.114	99.749	61.384	23.019	15.346	53.711
Revere	37000	42.4	-71	RSLs	58.198	56.583	54.968	53.354	51.739	50.125	48.51	46.896	45.281	43.667	42.052	40.438	38.823	37.209	35.594	33.979	32.365	30.75	29.136	27.521	25.907	24.292	22.678	21.063	19.449	17.834	16.22	14.605	12.99	11.376	9.761	8.147	6.532	4.918	3.303	1.689	0.074	-1.54	-3.155	-4.77	-6.384	-7.999	-9.613	-11.228	-12.842	-14.457	-16.071	-17.686	-19.3	-20.915	-22.529	-24.144	-25.759	-27.373	-28.988	-30.602	-32.217	-33.831	-35.446	-37.06
Revere	37000	42.4	-71	SDs	2233.476	2194.7	2155.925	2117.149	2078.373	2039.598	2000.822	1962.046	1923.271	1884.495	1845.72	1806.944	1768.168	1729.393	1690.617	1651.841	1613.066	1574.29	1535.515	1496.739	1457.963	1419.188	1380.412	1341.636	1302.861	1264.085	1225.31	1186.534	1147.758	1108.983	1070.207	1031.432	992.656	953.88	915.105	876.329	837.553	798.778	760.002	721.227	682.451	643.675	604.9	566.124	527.348	488.573	449.797	411.022	372.246	333.47	294.695	255.919	217.143	178.368	139.592	100.817	62.041	23.265	15.51	54.286
Wood Island	38000	42.2	-70.8	RSLs	474.47	465.691	456.912	448.133	439.354	430.575	421.796	413.017	404.238	395.459	386.68	377.901	369.122	360.343	351.564	342.785	334.006	325.227	316.448	307.669	298.89	290.111	281.332	272.553	263.774	254.995	246.216	237.437	228.658	219.879	211.1	202.321	193.542	184.763	175.984	167.205	158.426	149.647	140.868	132.089	123.31	114.531	105.752	96.973	88.194	79.415	70.636	61.857	53.078	44.299	35.52	26.741	17.962	9.183	0.404	-8.375	-17.154	-25.933	-34.712	-43.491
Wood Island	38000	42.2	-70.8	SDs	2290.031	2250.274	2210.516	2170.759	2131.002	2091.244	2051.487	2011.729	1971.972	1932.214	1892.457	1852.699	1812.942	1773.184	1733.427	1693.669	1653.912	1614.154	1574.397	1534.639	1494.882	1455.124	1415.367	1375.609	1335.852	1296.094	1256.337	1216.579	1176.822	1137.064	1097.307	1057.549	1017.792	978.034	938.277	898.519	858.762	819.004	779.247	739.489	699.732	659.974	620.217	580.459	540.702	500.944	461.187	421.429	381.672	341.914	302.157	262.399	222.642	182.884	143.127	103.369	63.612	23.854	15.903	55.66
Sand Point	39000	35.9	-75.7	RSLs	-2710.752	-2664.722	-2618.692	-2572.661	-2526.631	-2480.6	-2434.57	-2388.539	-2342.509	-2296.479	-2250.448	-2204.418	-2158.387	-2112.357	-2066.326	-2020.296	-1974.266	-1928.235	-1882.205	-1836.174	-1790.144	-1744.114	-1698.083	-1652.053	-1606.022	-1559.992	-1513.961	-1467.931	-1421.901	-1375.87	-1329.84	-1283.809	-1237.779	-1191.748	-1145.718	-1099.688	-1053.657	-1007.627	-961.596	-915.566	-869.535	-823.505	-777.475	-731.444	-685.414	-639.383	-593.353	-547.322	-501.292	-455.262	-409.231	-363.201	-317.17	-271.14	-225.11	-179.079	-133.049	-87.018	-40.988	5.043
Sand Point	39000	35.9	-75.7	SDs	2161.328	2123.805	2086.282	2048.759	2011.236	1973.713	1936.19	1898.667	1861.144	1823.621	1786.098	1748.575	1711.052	1673.528	1636.005	1598.482	1560.959	1523.436	1485.913	1448.39	1410.867	1373.344	1335.821	1298.298	1260.775	1223.252	1185.729	1148.206	1110.683	1073.16	1035.636	998.113	960.59	923.067	885.544	848.021	810.498	772.975	735.452	697.929	660.406	622.883	585.36	547.837	510.314	472.791	435.267	397.744	360.221	322.698	285.175	247.652	210.129	172.606	135.083	97.56	60.037	22.514	15.009	52.532
Cape May Courthouse	40000	39.1	-74.8	RSLs	-4946.445	-4861.819	-4777.193	-4692.567	-4607.941	-4523.316	-4438.69	-4354.064	-4269.438	-4184.813	-4100.187	-4015.561	-3930.935	-3846.309	-3761.684	-3677.058	-3592.432	-3507.806	-3423.181	-3338.555	-3253.929	-3169.303	-3084.678	-3000.052	-2915.426	-2830.8	-2746.174	-2661.549	-2576.923	-2492.297	-2407.671	-2323.046	-2238.42	-2153.794	-2069.168	-1984.542	-1899.917	-1815.291	-1730.665	-1646.039	-1561.414	-1476.788	-1392.162	-1307.536	-1222.911	-1138.285	-1053.659	-969.033	-884.407	-799.782	-715.156	-630.53	-545.904	-461.279	-376.653	-292.027	-207.401	-122.775	-38.15	46.476
