Site	ID	lat	long	RSL_class	-1030	-980	-930	-880	-830	-780	-730	-680	-630	-580	-530	-480	-430	-380	-330	-280	-230	-180	-130	-80	-30	20	70	120	170	220	270	320	370	420	470	520	570	620	670	720	770	820	870	920	970	1020	1070	1120	1170	1220	1270	1320	1370	1420	1470	1520	1570	1620	1670	1720	1770	1820	1870	1920	1970	2020
Cedar Island	35000	35	-76.4	SDs	131.59	129.27	127.514	126.58	126.564	126.158	124.41	122.619	121.426	119.869	117.967	116.892	115.409	112.697	109.756	107.488	105.453	103.389	101.417	99.773	98.09	95.876	93.748	92.264	90.805	89.002	86.693	84.517	82.839	81.547	80.173	78.272	75.647	73.723	72.329	70.651	68.783	67.201	65.631	64.134	62.545	60.868	59.23	57.64	56.248	55.454	53.733	52.036	51.2	50.234	48.72	47.437	46.356	45.567	44.69	44.12	44.063	43.741	42.746	42.323	42.501	44.019
Nassau	36000	30.6	-81.7	RSLs	-36.169	-41.407	-47.075	-53.081	-59.262	-65.363	-70.988	-75.558	-78.24	-77.863	-72.799	-61.552	-46.414	-32.049	-22.097	-16.567	-11.543	-2.674	10.883	26.605	41.779	54.886	65.208	72.106	74.378	73.251	72.372	72.646	73.115	72.915	72.363	72.405	73.79	76.76	80.837	85.615	90.781	95.929	100.968	106.7	114.573	125.538	138.879	152.249	163.246	170.877	175.516	177.807	178.96	180.559	184.01	189.307	193.958	194.948	190.592	179.497	161.587	136.81	104.496	78.074	87.045	98.139
Nassau	36000	30.6	-81.7	SDs	146.895	145.463	143.695	141.57	139.108	136.398	133.637	131.15	129.38	128.728	129.119	129.255	127.87	125.461	122.842	120.436	118.198	115.874	113.554	111.273	109.012	106.745	104.412	102.038	100.038	98.028	95.849	93.749	91.811	89.869	87.783	85.706	83.785	81.888	79.803	77.589	75.505	73.603	71.772	69.779	67.646	65.548	63.424	61.421	59.783	58.196	56.796	55.371	54.117	52.97	51.379	49.806	48.406	47.757	48.613	50.745	50.782	47.12	43.115	42.013	42.499	44.207
Revere	37000	42.4	-71	RSLs	-95.942	-87.632	-70.453	-49.773	-37.126	-32.394	-32.436	-30.052	-19.959	-4.995	11.633	27.331	40.424	51.549	63.43	75.294	82.351	85.93	88.671	90.793	90.992	88.873	87.461	89.242	88.325	84.145	79.315	67.991	48.175	29.464	21.525	27.396	39.82	60.875	97.637	138.02	167.021	189.644	208.047	215.46	206.118	182.344	149.892	119.492	96.579	84.373	82.737	82.068	64.49	34.594	10.545	-3.539	-8.828	-4.973	1.421	-0.867	-8.579	-12.199	-9.811	-5.983	9.132	23.527
Revere	37000	42.4	-71	SDs	141.209	139.652	138.014	136.073	133.748	131.365	129.302	128.004	128.25	130.015	132.397	134.749	136.693	137.89	138.158	137.552	135.973	133.203	129.235	124.139	118.051	111.268	104.631	99.836	98.905	100.829	103.198	105.01	105.721	105.468	104.814	103.766	101.574	97.867	93.851	90.367	88.035	85.258	80.466	74.149	69.106	68.82	73.398	79.041	83.108	84.233	82.164	77.36	71.139	65.277	60.878	57.378	54.409	53.883	55.227	57.405	58.897	57.454	53.596	49.819	47.617	46.798
Wood Island	38000	42.2	-70.8	RSLs	-94.896	-83.712	-62.424	-37.174	-21.113	-14.266	-13.304	-10.404	-0.025	14.495	29.912	43.592	53.843	61.512	69.754	77.736	80.087	78.341	75.386	71.521	65.717	58.156	52.754	52.789	52.509	51.104	50.475	43.119	25.922	9.123	3.558	12.807	28.834	53.573	94.677	139.115	170.855	195.708	216.413	225.818	217.734	195.286	165.247	139.582	124.117	121.869	131.972	142.851	133.688	108.933	88.219	76.073	70.666	71.538	72.409	62.674	46.957	36.335	32.919	30.673	40.102	49.553
Wood Island	38000	42.2	-70.8	SDs	140.725	139.451	138.219	136.734	134.849	132.882	131.138	129.913	129.838	130.874	132.359	133.839	135.063	135.735	135.708	135.114	133.868	131.719	128.687	124.856	120.314	115.202	110.079	106.137	104.658	104.838	105.055	104.947	104.232	103.181	102.418	101.751	100.102	96.918	93.529	90.875	89.609	87.963	84.276	79.121	75.196	74.561	77.349	80.851	82.881	82.063	78.098	71.471	63.792	57.327	53.695	52.344	51.081	49.211	47.795	48.439	49.703	48.401	45.071	42.708	42.877	44.81
Sand Point	39000	35.9	-75.7	RSLs	191.012	186.764	171.112	146.971	120.826	97.443	79.604	68.737	63.175	59.468	53.154	40.441	21.399	-2.669	-30.16	-57.084	-78.476	-90.918	-94.305	-96.949	-104.937	-117.797	-132.568	-151.352	-173.725	-195.438	-214.648	-233.257	-252.213	-271.338	-288.731	-300.722	-303.918	-302.815	-307.705	-316.317	-320.557	-318.738	-311.975	-302.598	-289.359	-269.688	-241.292	-207.59	-174.772	-145.962	-123.524	-113.024	-111.4	-117.263	-126.061	-132.032	-136.242	-143.569	-152.172	-157.606	-160.675	-160.256	-152.729	-138.31	-103.655	-41.524
Sand Point	39000	35.9	-75.7	SDs	127.035	126.688	126.354	125.192	123.291	121.192	119.243	117.352	115.611	114.05	112.517	111.147	109.662	107.885	105.94	103.976	102.013	100.076	98.241	96.398	94.538	92.797	91.024	89.216	87.456	85.623	83.923	82.289	80.593	78.943	77.174	75.613	74.442	72.98	71.199	69.394	68.113	66.503	64.908	63.709	62.159	60.385	58.82	57.424	55.91	54.507	53.381	52.559	51.615	50.303	49.045	48.375	47.345	46.14	44.993	44.297	43.528	42.958	42.808	42.81	42.983	44.025
Cape May Courthouse	40000	39.1	-74.8	RSLs	-4.582	-5.595	-6.813	-8.369	-10.51	-13.18	-16.296	-19.69	-23.319	-27.389	-32.063	-37.457	-43.757	-50.157	-48.198	-34.46	-30.319	-43.139	-64.341	-80.816	-87.003	-83.259	-66.588	-39.322	-11.052	13.79	35.036	52.013	62.542	60.462	51.012	61.29	91.997	118.057	129.953	132.353	130.621	128.821	122.322	109.259	95.532	84.36	75.784	59.548	26.173	-27.983	-90.079	-139.828	-166.305	-178.748	-186.662	-194.445	-202.021	-212.482	-226.644	-237.259	-242.872	-251.31	-252.918	-228.764	-169.417	-110.414
