RSL,upr,lwr,Age,SiteName,ID
0.09902146719292897,0.16466302726679294,0.03365391466117409,1.336,"Barn Island,
 Connecticut",Local Component
0.08461508005194826,0.14484466895621287,0.02583775802275982,1.413,"Barn Island,
 Connecticut",Local Component
0.07636675153516899,0.13500768035167499,0.01913321902032946,1.441,"Barn Island,
 Connecticut",Local Component
0.026348969630547513,0.08239934503814511,-0.029459416148267022,1.561,"Barn Island,
 Connecticut",Local Component
0.022763208255919612,0.0791756104502043,-0.03315691762709834,1.57,"Barn Island,
 Connecticut",Local Component
-0.0042184678782346665,0.05418392366939234,-0.06203136505539077,1.655,"Barn Island,
 Connecticut",Local Component
-0.015483732372211527,0.04449964471139489,-0.07448595825747764,1.713,"Barn Island,
 Connecticut",Local Component
-0.021471007348167048,0.03666334218183018,-0.08003800839423506,1.789,"Barn Island,
 Connecticut",Local Component
-0.02083328334471214,0.035952278530255795,-0.07934252261258587,1.825,"Barn Island,
 Connecticut",Local Component
-0.016242856409935787,0.04056455589297779,-0.07422250800779405,1.875,"Barn Island,
 Connecticut",Local Component
0.011225280478856058,0.08630688654373891,-0.060593367368160234,0.243,"East River Marsh,
 Connecticut",Local Component
0.0019504643026152105,0.07407743280543376,-0.0725569470829497,0.33,"East River Marsh,
 Connecticut",Local Component
-0.09420997159024289,-0.022812341161285707,-0.1638811242724077,0.817,"East River Marsh,
 Connecticut",Local Component
-0.09329183725770872,-0.023324436968980438,-0.16348144464764275,0.848,"East River Marsh,
 Connecticut",Local Component
-0.07966795573023427,-0.016137640874855346,-0.14278731583552873,0.965,"East River Marsh,
 Connecticut",Local Component
-0.07292133824335001,-0.010623296804674527,-0.13516861145249762,0.998,"East River Marsh,
 Connecticut",Local Component
-0.030706394802711246,0.04106340322983163,-0.0961262606725345,1.323,"East River Marsh,
 Connecticut",Local Component
-0.031026120882483407,0.038707209944030846,-0.09561029801486313,1.356,"East River Marsh,
 Connecticut",Local Component
-0.031049155135735598,0.038547260318295924,-0.09564408618664882,1.357,"East River Marsh,
 Connecticut",Local Component
-0.040478783251552394,0.019268946873828494,-0.0957489042364491,1.485,"East River Marsh,
 Connecticut",Local Component
-0.04804751586662169,0.009747718495705441,-0.10325441227972326,1.541,"East River Marsh,
 Connecticut",Local Component
-0.042989728321467476,0.016106330690026614,-0.10242378212585079,1.736,"East River Marsh,
 Connecticut",Local Component
-0.028742104050495237,0.028613516839863854,-0.08677066647790585,1.802,"East River Marsh,
 Connecticut",Local Component
-0.026859125893257983,0.030218520933216284,-0.08387769618391933,1.809,"East River Marsh,
 Connecticut",Local Component
-0.026859125893257983,0.030218520933216284,-0.08387769618391933,1.809,"East River Marsh,
 Connecticut",Local Component
-0.024904830874515473,0.03181504247366379,-0.08176417028177572,1.816,"East River Marsh,
 Connecticut",Local Component
-0.09737949706252702,-0.00928091906763327,-0.1855954702689489,2.002,"Nassau,
 Florida",Local Component
-0.09487880231195857,-0.00936387480557672,-0.18013491124434614,1.99,"Nassau,
 Florida",Local Component
-0.09277506893731043,-0.00939154914075099,-0.17627534588077928,1.98,"Nassau,
 Florida",Local Component
-0.09150417971288184,-0.01000699769656276,-0.1739684992623557,1.974,"Nassau,
 Florida",Local Component
-0.089371615672768,-0.008841443101536846,-0.17068300255108443,1.964,"Nassau,
 Florida",Local Component
-0.08330457439777567,-0.0035903465076445487,-0.1619873162321493,1.936,"Nassau,
 Florida",Local Component
-0.079774266205184,-9.27579909459416e-4,-0.15813567663521497,1.92,"Nassau,
 Florida",Local Component
-0.07664740628824256,0.002769293086288648,-0.15448377522250853,1.906,"Nassau,
 Florida",Local Component
-0.07439231191989934,0.004672934224027136,-0.15260506276036115,1.896,"Nassau,
 Florida",Local Component
-0.07097588443129191,0.008599110383975662,-0.14933763094440616,1.881,"Nassau,
 Florida",Local Component
-0.06844473686571981,0.011712739047052532,-0.148023526687313,1.87,"Nassau,
 Florida",Local Component
-0.06565861852704058,0.015536445627924915,-0.1481091729595464,1.858,"Nassau,
 Florida",Local Component
-0.02128415554688928,0.07086857514065135,-0.11372364755171588,1.68,"Nassau,
 Florida",Local Component
-0.008614539564429853,0.08200452549417035,-0.09890761343140911,1.633,"Nassau,
 Florida",Local Component
-5.98545728559677e-4,0.08933308740019913,-0.0887582598707848,1.604,"Nassau,
 Florida",Local Component
0.007284827470773597,0.09439854126049986,-0.07957087406608443,1.576,"Nassau,
 Florida",Local Component
0.01995840894355088,0.10341006085818305,-0.06656762038684923,1.532,"Nassau,
 Florida",Local Component
0.032262736405646704,0.11320135816789362,-0.05095346663628511,1.489,"Nassau,
 Florida",Local Component
0.04314070683679866,0.12327859543664543,-0.0415248136414145,1.446,"Nassau,
 Florida",Local Component
0.05386899109788275,0.1348456741261044,-0.03133366109822384,1.396,"Nassau,
 Florida",Local Component
0.06144366959579539,0.14477521798627804,-0.023578516642070495,1.353,"Nassau,
 Florida",Local Component
0.06749101956543611,0.15302413314246485,-0.018254737558421823,1.31,"Nassau,
 Florida",Local Component
0.07201104100680492,0.1571509015479739,-0.013555388846022963,1.267,"Nassau,
 Florida",Local Component
0.07500373391990175,0.16034126740134802,-0.010878288464334918,1.224,"Nassau,
 Florida",Local Component
0.07607232071653909,0.16056546752683556,-0.009550338253453002,1.198,"Nassau,
 Florida",Local Component
0.07659098290477144,0.1596556189927259,-0.009251411424951348,1.171,"Nassau,
 Florida",Local Component
0.0762270959324462,0.15825626957049357,-0.005571732584280404,1.13,"Nassau,
 Florida",Local Component
0.07554571210297123,0.15765016423908929,-0.006476307997646613,1.11,"Nassau,
 Florida",Local Component
0.0744746533862837,0.15507789453605736,-0.00726253333756425,1.089,"Nassau,
 Florida",Local Component
0.07133365526628392,0.15253599501967835,-0.009282196431086335,1.048,"Nassau,
 Florida",Local Component
0.06685768052673945,0.14799972359734404,-0.013383149989369302,1.007,"Nassau,
 Florida",Local Component
0.06255549705991179,0.14452181163587477,-0.02081784323421823,0.965,"Nassau,
 Florida",Local Component
0.05875580894119141,0.14475711622215212,-0.02579386108288711,0.914,"Nassau,
 Florida",Local Component
0.056383087029947467,0.14475984787631335,-0.031003829610348765,0.858,"Nassau,
 Florida",Local Component
0.055878973482005635,0.14599594738177693,-0.03291789677690097,0.804,"Nassau,
 Florida",Local Component
0.057126294260106444,0.14817899019070355,-0.03291313433640874,0.75,"Nassau,
 Florida",Local Component
0.06005360019234866,0.1492192359789238,-0.029859969825147572,0.697,"Nassau,
 Florida",Local Component
0.06508480696340659,0.15289241952399005,-0.02336256832732449,0.64,"Nassau,
 Florida",Local Component
0.0730595169358323,0.1594565314182089,-0.010742038852675993,0.576,"Nassau,
 Florida",Local Component
0.08205550178842057,0.1674828520881902,8.885645337668828e-4,0.52,"Nassau,
 Florida",Local Component
0.09155934029200523,0.17973909353778322,0.010271775478937066,0.463,"Nassau,
 Florida",Local Component
0.09944033633974526,0.1881214299281847,0.01505514145371873,0.402,"Nassau,
 Florida",Local Component
0.10418997374125256,0.19502425068132265,0.017974895415433578,0.351,"Nassau,
 Florida",Local Component
0.10698969340398881,0.19867356767626265,0.019856760576551016,0.306,"Nassau,
 Florida",Local Component
0.10848522225296997,0.20124947877131216,0.019399112282467313,0.261,"Nassau,
 Florida",Local Component
0.10869575030391014,0.20030600847263072,0.020725894746417423,0.218,"Nassau,
 Florida",Local Component
0.10704668343129162,0.1955290936994467,0.021875151688920565,0.159,"Nassau,
 Florida",Local Component
0.10585793318175449,0.19311296484492232,0.021021546011333103,0.137,"Nassau,
 Florida",Local Component
0.10428185562200602,0.18977268881194276,0.020661717783892964,0.114,"Nassau,
 Florida",Local Component
0.10031742862165147,0.18332281546766657,0.016690782342944636,0.07,"Nassau,
 Florida",Local Component
0.0948396275621695,0.17638285065879017,0.012412121657687722,0.024,"Nassau,
 Florida",Local Component
0.08853170824766751,0.1721678883225546,0.004645959628412134,-0.02,"Nassau,
 Florida",Local Component
0.08160025998824065,0.16870949281100553,-0.006314412596838561,-0.065,"Nassau,
 Florida",Local Component
0.07438716336875083,0.16737911236182676,-0.015116760769427869,-0.109,"Nassau,
 Florida",Local Component
0.0665645503610394,0.161227523550674,-0.024420088860774875,-0.154,"Nassau,
 Florida",Local Component
0.05848009265433801,0.151016558683974,-0.034032770279954654,-0.198,"Nassau,
 Florida",Local Component
0.0493685777738135,0.13980092653402978,-0.04232109473617262,-0.245,"Nassau,
 Florida",Local Component
0.0414348046654194,0.12908550613892125,-0.04864247772662758,-0.284,"Nassau,
 Florida",Local Component
0.03467226729495434,0.12141577468934045,-0.052891009638814095,-0.316,"Nassau,
 Florida",Local Component
0.02745975539008043,0.11236773344926788,-0.06063595706450865,-0.349,"Nassau,
 Florida",Local Component
0.020463632477437408,0.10468328039361689,-0.06567857280862131,-0.38,"Nassau,
 Florida",Local Component
0.012781173019910075,0.10011556196793206,-0.07356301083152651,-0.413,"Nassau,
 Florida",Local Component
0.0051001017965314685,0.09571318634679786,-0.08473555302510402,-0.445,"Nassau,
 Florida",Local Component
-0.0028088227857093885,0.09633124010323806,-0.10184525277955944,-0.477,"Nassau,
 Florida",Local Component
-0.00834405096538027,0.09700796146801226,-0.11449272031019872,-0.499,"Nassau,
 Florida",Local Component
-0.03945651630556801,0.06860032886142423,-0.14911908497150014,-0.648,"Revere,
 Massachusetts",Local Component
0.021317845547672656,0.12019699493959722,-0.07780215929562108,0.137,"Revere,
 Massachusetts",Local Component
0.1228907760192576,0.19683120053594125,0.044487876153454425,0.988,"Revere,
 Massachusetts",Local Component
0.01255453046999583,0.08951970032270276,-0.0651973605249399,1.584,"Revere,
 Massachusetts",Local Component
0.008491553311375376,0.0854911811446108,-0.0669990222509505,0.463,"Wood Island,
 Massachusetts",Local Component
0.013941130314443792,0.08855507278516604,-0.05969959762132345,0.507,"Wood Island,
 Massachusetts",Local Component
0.03295490515032106,0.10668942583205472,-0.04214903967464137,0.619,"Wood Island,
 Massachusetts",Local Component
0.04383214143957243,0.11924528968412958,-0.03201215606788256,0.671,"Wood Island,
 Massachusetts",Local Component
0.052122765070240926,0.12792287080200473,-0.023396836138218944,0.707,"Wood Island,
 Massachusetts",Local Component
0.057246207909108116,0.13369162853514108,-0.018630102255599634,0.728,"Wood Island,
 Massachusetts",Local Component
0.1180314810279083,0.1903818587722158,0.04541026864403567,0.932,"Wood Island,
 Massachusetts",Local Component
0.12117320935575387,0.19393140596871053,0.049335995886238805,0.941,"Wood Island,
 Massachusetts",Local Component
0.14159523693315687,0.21182952257813037,0.06919459754877784,0.997,"Wood Island,
 Massachusetts",Local Component
0.1340178156167959,0.2145722571309352,0.053366635637959,1.415,"Wood Island,
 Massachusetts",Local Component
0.09594977010753214,0.16895957743649492,0.02116736488588018,1.486,"Wood Island,
 Massachusetts",Local Component
0.09533716459737024,0.16815182518541252,0.0205815380091736,1.487,"Wood Island,
 Massachusetts",Local Component
0.02613593985248645,0.09648425315986439,-0.045863548444803635,1.6,"Wood Island,
 Massachusetts",Local Component
-0.005148446615206923,0.0650542532090124,-0.07965439888415979,1.669,"Wood Island,
 Massachusetts",Local Component
-0.016204685240928433,0.05487742600979835,-0.09255217691481955,1.7,"Wood Island,
 Massachusetts",Local Component
-0.04374270680773113,0.021415254954544664,-0.11367357576106968,1.875,"Wood Island,
 Massachusetts",Local Component
-0.04015939171188638,0.026503275460794787,-0.11053160977188617,1.93,"Wood Island,
 Massachusetts",Local Component
-0.03519995554591735,0.03488753048920541,-0.10858005743859318,1.963,"Wood Island,
 Massachusetts",Local Component
0.16475236518186873,0.24286034477994367,0.0864445128710413,2.005,"Sand Point,
 North Carolina",Local Component
0.15557462795262528,0.2308844504668894,0.0807478686300197,1.993,"Sand Point,
 North Carolina",Local Component
0.15332294021859652,0.22815322131297308,0.07889525428001151,1.99,"Sand Point,
 North Carolina",Local Component
0.15108835111388083,0.22511930694211502,0.07746131025680102,1.987,"Sand Point,
 North Carolina",Local Component
0.14521304013350184,0.21812599972560617,0.07224408756896525,1.979,"Sand Point,
 North Carolina",Local Component
0.13662805538710524,0.2073537045848613,0.06622340044614983,1.967,"Sand Point,
 North Carolina",Local Component
0.13174648749051907,0.2017257028755424,0.06202601060571323,1.96,"Sand Point,
 North Carolina",Local Component
0.12292769874090276,0.19178095386447816,0.054360275231209294,1.947,"Sand Point,
 North Carolina",Local Component
0.11442998425282837,0.18197891307431663,0.04685126827466912,1.934,"Sand Point,
 North Carolina",Local Component
0.1112471256732105,0.17813322403418727,0.043651651841805764,1.929,"Sand Point,
 North Carolina",Local Component
0.1081117632861283,0.17487425158428824,0.0410905723026252,1.924,"Sand Point,
 North Carolina",Local Component
0.10441202339577703,0.17084160342553595,0.037066051723157925,1.918,"Sand Point,
 North Carolina",Local Component
0.10198352708957151,0.1680552024728451,0.0352847241758114,1.914,"Sand Point,
 North Carolina",Local Component
0.09899065328009692,0.16481884912128555,0.032619710989406296,1.909,"Sand Point,
 North Carolina",Local Component
