RSL,lwr,upr,lwr_50,upr_50,Age,SiteName,ID
-0.010936853789611248,-0.24820009319417904,0.22621806446874343,-0.08712055614470712,0.07018539865893593,1.633,"Nassau,
 Florida",Total Component
-0.06296078365227357,-0.29523572086796446,0.1698816100009037,-0.13813878489260062,0.01385923761376424,1.604,"Nassau,
 Florida",Total Component
-0.1551502268309894,-0.39468699809649777,0.0761737549422331,-0.23740358721059718,-0.0767051078451145,1.576,"Nassau,
 Florida",Total Component
-0.31212043795677213,-0.6149824459349029,-0.014624043787465285,-0.4105135126081157,-0.20969761998308556,1.532,"Nassau,
 Florida",Total Component
-0.34002400173603503,-0.6481108682966306,-0.04155061661217279,-0.44544366184953454,-0.2361485186395529,1.489,"Nassau,
 Florida",Total Component
-0.25331982712990064,-0.5063778942645999,-0.009503672647917237,-0.3383164956231386,-0.16590835832701376,1.446,"Nassau,
 Florida",Total Component
-0.0481560601577528,-0.28618086548484467,0.18714571152145504,-0.12660778212123114,0.028878175764565223,1.396,"Nassau,
 Florida",Total Component
0.09156292896969839,-0.16514059724837776,0.35171191724495043,0.0027893952054128396,0.18019197736439546,1.353,"Nassau,
 Florida",Total Component
0.16722492025122393,-0.05765130628969009,0.3948934748180727,0.08930112205104829,0.243485726969251,1.31,"Nassau,
 Florida",Total Component
0.1790245013495674,0.003299041291499015,0.36065430044035934,0.11644410518217602,0.24013376376640821,1.267,"Nassau,
 Florida",Total Component
0.1498188355220295,-0.08847635607981766,0.38868334320047054,0.06816333457328691,0.23311920602481756,1.224,"Nassau,
 Florida",Total Component
0.12354537484663332,-0.1495013351254683,0.3882835767512584,0.031944577103726085,0.21807796728289291,1.198,"Nassau,
 Florida",Total Component
0.08949922916091395,-0.18698300061914064,0.35915319284796976,0.0011771636595909012,0.18115858292453224,1.171,"Nassau,
 Florida",Total Component
0.02462487766876246,-0.22498847420913826,0.2610800712808519,-0.05196562980945443,0.10570198433456982,1.13,"Nassau,
 Florida",Total Component
-0.011066930300230576,-0.2578886779622037,0.2298092227115801,-0.09306956743471692,0.0739210964787445,1.11,"Nassau,
 Florida",Total Component
-0.037158866801641745,-0.32000441978126487,0.24063248034522136,-0.13404559107642428,0.05811060649349911,1.089,"Nassau,
 Florida",Total Component
-0.03732500401428104,-0.3851478072436418,0.3000211540046484,-0.15095328839493674,0.07254656808408672,1.048,"Nassau,
 Florida",Total Component
0.017298561192721502,-0.3173026611280219,0.3347958613178275,-0.08554567806266508,0.12371972067302639,1.007,"Nassau,
 Florida",Total Component
0.09493032860188096,-0.1788457131115207,0.3456623351240376,0.00839621145039764,0.18494647664120245,0.965,"Nassau,
 Florida",Total Component
0.1597443477148737,-0.14380071212572582,0.4610418619596712,0.055094823558505285,0.2652919666863951,0.914,"Nassau,
 Florida",Total Component
0.06937730122598848,-0.20830901439677488,0.34385204238932815,-0.02545981957985707,0.16273940717622115,0.858,"Nassau,
 Florida",Total Component
-0.1693126039867782,-0.3651536608213116,0.02744696719529656,-0.237619263006501,-0.10024770876967341,0.804,"Nassau,
 Florida",Total Component
-0.3213888776198625,-0.5829057673807873,-0.0558399520748465,-0.4146658545888271,-0.22956337062039486,0.75,"Nassau,
 Florida",Total Component
-0.2715492262241022,-0.5082710948081111,-0.023478517231755827,-0.3579129831088934,-0.1884875411582967,0.697,"Nassau,
 Florida",Total Component
-0.037685663603876346,-0.2801979431672648,0.2154389658587292,-0.12204316184158506,0.045805161929675944,0.64,"Nassau,
 Florida",Total Component
0.07680807458227096,-0.23397617996152442,0.39434260420950673,-0.025294229817993924,0.1806831338615003,0.576,"Nassau,
 Florida",Total Component
-0.02119190127616191,-0.3138896100678423,0.2934574538694533,-0.12545687488207846,0.08207250341251288,0.52,"Nassau,
 Florida",Total Component
-0.1364049229113287,-0.4691125948049704,0.18440297368157127,-0.2517037969128636,-0.01881356003208679,0.463,"Nassau,
 Florida",Total Component
-0.15241748703666552,-0.43444874874346256,0.12089759778944521,-0.2502417896620418,-0.052419969265928776,0.402,"Nassau,
 Florida",Total Component
-0.08754417009542359,-0.3056409421763179,0.13707214416142452,-0.16546137066882477,-0.01158589854677539,0.351,"Nassau,
 Florida",Total Component
-0.010837789874280733,-0.29791360999843824,0.2813725221695392,-0.10810966694122745,0.08520579729155404,0.306,"Nassau,
 Florida",Total Component
0.06578299598818153,-0.20521125828957637,0.3457146560019721,-0.027564260183979047,0.15577854424877646,0.261,"Nassau,
 Florida",Total Component
0.13890551268476078,-0.07259997370811493,0.34773038517666527,0.06850491196136424,0.20877046295629376,0.218,"Nassau,
 Florida",Total Component
0.20915840594665186,-0.09835110520899788,0.5014349480386896,0.10763589341038986,0.3103406426884595,0.159,"Nassau,
 Florida",Total Component
0.2169159264988653,-0.10632528390649683,0.528074552368554,0.1089951908882113,0.32738907979951337,0.137,"Nassau,
 Florida",Total Component
0.21416778478618329,-0.11321352458924444,0.5224515704000848,0.10967575319556767,0.32579932247463517,0.114,"Nassau,
 Florida",Total Component
0.17798294226948863,-0.09950928452117432,0.4558002901466478,0.07912822145865547,0.27910483978127615,0.07,"Nassau,
 Florida",Total Component
0.1014090271064444,-0.24908562918088897,0.4274465132579247,-0.00863400177400353,0.2193013160414503,0.024,"Nassau,
 Florida",Total Component
-0.014048049796812567,-0.3683648843361115,0.313292763489698,-0.13124311392967222,0.10557093274338336,-0.02,"Nassau,
 Florida",Total Component
-0.16659498389686553,-0.4362478342211085,0.09126196867119225,-0.2559674466425492,-0.07460856192087445,-0.065,"Nassau,
 Florida",Total Component
-0.321503553602016,-0.5567675786449482,-0.09533462381799428,-0.39682627129709314,-0.2461939230151401,-0.109,"Nassau,
 Florida",Total Component
-0.3311124417106331,-0.6184054168840603,-0.06291851424196698,-0.4238435006963442,-0.23446733036687512,-0.154,"Nassau,
 Florida",Total Component
-0.16265417749542863,-0.42552782225905084,0.09086094889032154,-0.25005582501359697,-0.07467443527098488,-0.198,"Nassau,
 Florida",Total Component
0.20511451711336315,-0.03952226870113519,0.4361691412443811,0.12332508843134403,0.28697237810869436,-0.245,"Nassau,
 Florida",Total Component
0.45792586102092947,0.1394147810705989,0.7716159714057519,0.35053482190299734,0.5686755804889921,-0.284,"Nassau,
 Florida",Total Component
0.5217660540443319,0.15442451679956423,0.8893826103356958,0.3980389828354017,0.6472744918835529,-0.316,"Nassau,
 Florida",Total Component
0.4518827502957538,0.07712070723960751,0.835668494043373,0.3200879424477052,0.5848539868076443,-0.349,"Nassau,
 Florida",Total Component
0.2607030921995114,-0.14019467390843354,0.6525621244061565,0.1261481638560059,0.39855250785932095,-0.38,"Nassau,
 Florida",Total Component
-0.01558190681996295,-0.4911308516236292,0.4641871010954774,-0.1770674462201495,0.14990795572077983,-0.413,"Nassau,
 Florida",Total Component
-0.1977899190219174,-0.7528671852822847,0.3653029732754147,-0.38800053383780814,-0.0014670857065043619,-0.445,"Nassau,
 Florida",Total Component
-0.28050077278027485,-0.884235345501726,0.33919531058393776,-0.4881939965252979,-0.06383053366108746,-0.477,"Nassau,
 Florida",Total Component
-0.28814226511334456,-0.8770503683564735,0.332588478116146,-0.4939049201151269,-0.07235822041443579,-0.499,"Nassau,
 Florida",Total Component
0.2879879596531652,-0.10177088507407694,0.66765391272878,0.1589769024205418,0.4237052552443089,-0.648,"Revere,
 Massachusetts",Total Component
0.037657567600245925,-0.3465412662239978,0.40291933805278324,-0.0889201522652681,0.16089407839118394,0.137,"Revere,
 Massachusetts",Total Component
0.2143662089017392,-0.1244977896728777,0.5672739432976848,0.09309642776645213,0.3319221924931735,0.988,"Revere,
 Massachusetts",Total Component
-0.3242660675656151,-0.5947501293130357,-0.05715936825753975,-0.41728429010125145,-0.23198672661450917,1.584,"Revere,
 Massachusetts",Total Component
0.11914369068953062,-0.22165921875868247,0.463756499867971,0.005053235032196297,0.23783326281693157,0.463,"Wood Island,
 Massachusetts",Total Component
0.2584879065147998,-0.06228254457838966,0.5776545197566078,0.14272262635152838,0.36845428698163474,0.507,"Wood Island,
 Massachusetts",Total Component
0.3412657497734758,0.03764940417490049,0.62931557654355,0.2386946809727542,0.4409436128400537,0.619,"Wood Island,
 Massachusetts",Total Component
0.1334007142952927,-0.08693526737925511,0.3698436838126618,0.0514605942575561,0.21303495345053475,0.671,"Wood Island,
 Massachusetts",Total Component
0.008027093618351236,-0.23922885662234267,0.274385751754109,-0.08389517417375122,0.0991191428617492,0.707,"Wood Island,
 Massachusetts",Total Component
-0.023102420805495533,-0.2851295427010077,0.258747617966568,-0.11952012995803697,0.07241317974890318,0.728,"Wood Island,
 Massachusetts",Total Component
0.42963756925243485,0.13233065338110206,0.7462803152622979,0.32111331221914463,0.5343290996771232,0.932,"Wood Island,
 Massachusetts",Total Component
0.4184555480784304,0.13264116764658518,0.7323178971030034,0.3143257567645156,0.5195883153175033,0.941,"Wood Island,
 Massachusetts",Total Component
0.29872355492703845,-0.02765330280913023,0.631995670704371,0.18020967009031857,0.4109232106532827,0.997,"Wood Island,
 Massachusetts",Total Component
-0.3811583765016439,-0.6022575903643069,-0.14726161888217584,-0.46212301891752494,-0.30795350777708824,1.415,"Wood Island,
 Massachusetts",Total Component
-0.6805176223714622,-0.9812267117607976,-0.373989020752651,-0.7894993086520077,-0.5779859389959576,1.486,"Wood Island,
 Massachusetts",Total Component
-0.682799978017787,-0.9836642091749617,-0.3755740111284197,-0.7919800122290723,-0.5793320684157789,1.487,"Wood Island,
 Massachusetts",Total Component
-0.31401063356115033,-0.55032801854157,-0.07699840324587623,-0.3969984960111859,-0.23189787656073285,1.6,"Wood Island,
 Massachusetts",Total Component
-0.12721576623624106,-0.350754369441197,0.09688110239561303,-0.20288723152424015,-0.04862322947192875,1.669,"Wood Island,
 Massachusetts",Total Component
-0.12480850564381393,-0.3037832342673464,0.058096345085127885,-0.18697299440708687,-0.06318860191534138,1.7,"Wood Island,
 Massachusetts",Total Component
0.5569754009283902,0.35516065541536634,0.7839223445259048,0.4821230975716565,0.6279774827445189,1.875,"Wood Island,
 Massachusetts",Total Component
1.1792789336434748,0.9025410984735053,1.469401048846779,1.0807190265944548,1.272367874881159,1.93,"Wood Island,
 Massachusetts",Total Component
1.597997915621011,1.2952185227295883,1.91448633925773,1.4912583826582821,1.7010656737688297,1.963,"Wood Island,
 Massachusetts",Total Component
2.692802776794258,2.2421662741720443,3.1355888660299835,2.541998820827608,2.844008662927324,2.005,"Sand Point,
 North Carolina",Total Component
2.5212994275396583,2.1449688611439934,2.881833490095787,2.394041990481992,2.646936993882065,1.993,"Sand Point,
 North Carolina",Total Component
2.479125815225639,2.1206027952601425,2.822503999915823,2.356503244642669,2.6002768142064383,1.99,"Sand Point,
 North Carolina",Total Component
2.4372330929114785,2.0939632099586736,2.764870598006639,2.3213789609849234,2.553999507183187,1.987,"Sand Point,
 North Carolina",Total Component
2.326892406739675,2.022881864981792,2.6258511793829227,2.217097935552744,2.4326225954886826,1.979,"Sand Point,
 North Carolina",Total Component
2.1651265774800477,1.895032420324276,2.431214793488628,2.069393028610446,2.2609100936534667,1.967,"Sand Point,
 North Carolina",Total Component
2.072838642077538,1.8116459584966738,2.3299648264280157,1.9807225147399912,2.1656123555363953,1.96,"Sand Point,
 North Carolina",Total Component
1.9055040620422254,1.65350359213582,2.157602395993652,1.8156508894388126,1.9987030836500361,1.947,"Sand Point,
 North Carolina",Total Component
1.7434439720042092,1.488949533685443,1.9947338435086286,1.6547318058885532,1.838980834720336,1.934,"Sand Point,
 North Carolina",Total Component
1.6825176181427164,1.4304628248031628,1.9307232298479662,1.5940459090265842,1.7778827528371384,1.929,"Sand Point,
 North Carolina",Total Component
1.62237151428082,1.3728478524831529,1.8702043079971413,1.5345484628544752,1.7141794172954032,1.924,"Sand Point,
 North Carolina",Total Component
1.55122611964602,1.3014944341109687,1.7970111079150448,1.4624443310365132,1.642566432924569,1.918,"Sand Point,
 North Carolina",Total Component
1.504420056555831,1.2583353899469878,1.7469493849153979,1.4155062493496144,1.594425793405644,1.914,"Sand Point,
 North Carolina",Total Component
1.44661470269274,1.2044817206182008,1.6865849756809037,1.3597517724285848,1.5359093271054614,1.909,"Sand Point,
 North Carolina",Total Component
1.3782782080565004,1.1421618329879206,1.612645499101619,1.2929700184586905,1.4650495416555211,1.903,"Sand Point,
 North Carolina",Total Component
1.322189404192527,1.0914956766930248,1.5516898842316904,1.2412836884065248,1.4058701969954415,1.898,"Sand Point,
 North Carolina",Total Component
1.255912769555233,1.0312591962344808,1.4794379833194344,1.1760168702706133,1.3395972383173342,1.892,"Sand Point,
 North Carolina",Total Component
1.1479485118251282,0.935636619376553,1.35742382887249,1.07354935358881,1.2277279706909925,1.882,"Sand Point,
 North Carolina",Total Component
1.043265585943018,0.8433901497469126,1.2388736917753036,0.9746373139595056,1.1164445170516042,1.872,"Sand Point,
 North Carolina",Total Component
0.8961950691896725,0.7030881106662482,1.0777609396792314,0.8353112585726065,0.9603800536252913,1.857,"Sand Point,
 North Carolina",Total Component
0.7991360394273254,0.6118342243489457,0.9808056132523727,0.7374631823849652,0.8636425646613342,1.846,"Sand Point,
 North Carolina",Total Component
0.7582049005603293,0.5649841443381239,0.9397911680740553,0.6971329060570306,0.8232538177562978,1.841,"Sand Point,
 North Carolina",Total Component
0.6823175014527197,0.4828415468019733,0.8669761035248912,0.6190575608818933,0.7471737141184731,1.831,"Sand Point,
 North Carolina",Total Component
0.5774679929377132,0.37496167271134534,0.7679162447438151,0.5114701584840959,0.6428269912193503,1.815,"Sand Point,
 North Carolina",Total Component
0.543407320435803,0.334988368351847,0.7341965117360552,0.47780203014195577,0.6095673837254136,1.809,"Sand Point,
 North Carolina",Total Component
0.5222935064015652,0.31299295734225524,0.7136327407704288,0.4567971739070976,0.5890283691663029,1.805,"Sand Point,
 North Carolina",Total Component
0.49769370244668315,0.28989190106857476,0.6888067781215731,0.4313037056303508,0.5634852996807272,1.8,"Sand Point,
 North Carolina",Total Component
0.47080288429643097,0.2649067055281388,0.6617817971771652,0.40444658904405595,0.5371586371121969,1.794,"Sand Point,
 North Carolina",Total Component
0.4394097028037965,0.24049066247030337,0.628085708339717,0.3739448621125843,0.5050914091162195,1.786,"Sand Point,
 North Carolina",Total Component
0.41311508440567296,0.2200182915982141,0.5973555132689276,0.349581585710872,0.4777835587939137,1.778,"Sand Point,
 North Carolina",Total Component
0.3793679196551333,0.19723355679862853,0.5528939669117501,0.31885137391528623,0.44200142826957833,1.764,"Sand Point,
 North Carolina",Total Component
0.3612351043815396,0.19279350136134232,0.5167211534869399,0.30512614068205274,0.41820569821981785,1.75,"Sand Point,
 North Carolina",Total Component
0.35963149853043064,0.21422005044948936,0.49728949588227755,0.31102516697566523,0.41085394092105487,1.734,"Sand Point,
 North Carolina",Total Component
0.37423224865847293,0.23305663686928646,0.5063254585432384,0.3283370293627884,0.42223682028386167,1.72,"Sand Point,
 North Carolina",Total Component
0.39696043041907025,0.2340755647173463,0.5493530669300303,0.34436223547329803,0.44927171159087576,1.702,"Sand Point,
 North Carolina",Total Component
0.40414437995962393,0.21452964211552591,0.581179539987625,0.34447059520647005,0.4660878837102819,1.683,"Sand Point,
 North Carolina",Total Component
0.38874438114944604,0.17478395558702245,0.5846101963129866,0.32042751151748344,0.4588363727251661,1.661,"Sand Point,
 North Carolina",Total Component
0.37149922986989004,0.15381221811264653,0.5712348337355452,0.30179101085185267,0.44491299936264317,1.65,"Sand Point,
 North Carolina",Total Component
0.35029983092804023,0.13026941588765326,0.5522493666935169,0.280076510642324,0.4248192682224786,1.64,"Sand Point,
 North Carolina",Total Component
0.3267238953775252,0.11111304770999036,0.5294673067980568,0.25891198010302896,0.40017787587901954,1.631,"Sand Point,
 North Carolina",Total Component
0.16037857819383008,-0.022952803088238424,0.33595595904617953,0.1017343093441617,0.21858160089041268,1.589,"Sand Point,
 North Carolina",Total Component
0.07854631236652897,-0.10145873348767602,0.25233940321442655,0.022065415365813492,0.13824644290531735,1.574,"Sand Point,
 North Carolina",Total Component
-0.020322418110621226,-0.2081116781102914,0.16930969933669543,-0.08470247321820798,0.04592000132001521,1.557,"Sand Point,
 North Carolina",Total Component
-0.19683701136775103,-0.4482355373493984,0.05886397887143905,-0.28443322288432427,-0.1114532133692071,1.512,"Sand Point,
 North Carolina",Total Component
-0.1792667189793113,-0.42115161873519746,0.06585073411262836,-0.26398911945371484,-0.09767216321265623,1.484,"Sand Point,
 North Carolina",Total Component
-0.1622083715090025,-0.3946415768729859,0.07151035741129184,-0.24345859949400106,-0.08379362777560273,1.474,"Sand Point,
 North Carolina",Total Component
-0.11484497771395476,-0.32695521314678727,0.09240733720666215,-0.18741863372924317,-0.04348743891489512,1.455,"Sand Point,
 North Carolina",Total Component
-0.047888608854924554,-0.2286006360978152,0.13191290116717955,-0.10761035432263683,0.01502931269032056,1.436,"Sand Point,
 North Carolina",Total Component
0.05233457955615998,-0.1138072744246503,0.2187821915627627,-0.004947035044834932,0.10701927444954445,1.414,"Sand Point,
 North Carolina",Total Component
0.14381939337547303,-0.05088222687370507,0.33064829960527753,0.0805678876200024,0.20627625562729737,1.394,"Sand Point,
 North Carolina",Total Component
0.2709456449762604,0.04118346237263518,0.49202455608042495,0.1951199597908977,0.3471886921016889,1.359,"Sand Point,
 North Carolina",Total Component
0.3538021525335574,0.12757714630318906,0.5636243884038892,0.2793698431015711,0.42893265029218225,1.325,"Sand Point,
 North Carolina",Total Component
0.3891760086855215,0.19565168121101037,0.5753180807350836,0.3279653678347924,0.4527960510073099,1.3,"Sand Point,
 North Carolina",Total Component
0.40157889268735636,0.23480319656176918,0.5639343831574689,0.34786562630989937,0.45607288271288676,1.281,"Sand Point,
 North Carolina",Total Component
0.4029096532949576,0.2442004268869288,0.5565804889032054,0.3479849283745611,0.4570713427827837,1.267,"Sand Point,
 North Carolina",Total Component
0.39986241620650126,0.22126719253198904,0.5690385238568504,0.3394791236605351,0.46065350355717816,1.253,"Sand Point,
 North Carolina",Total Component
0.3938532436871865,0.18762513678638196,0.5927011305038626,0.32646591548680104,0.4643797293659915,1.237,"Sand Point,
 North Carolina",Total Component
0.3854246234714873,0.15387437754358493,0.6134267942976198,0.3085213214764246,0.4630669379281842,1.221,"Sand Point,
 North Carolina",Total Component
0.37305042965424295,0.12392050797897697,0.6229966123730551,0.28895793532080155,0.4566690048099513,1.203,"Sand Point,
 North Carolina",Total Component
0.36398099299502656,0.10968583309170085,0.6207741961677947,0.27663013795850533,0.4506739052979818,1.192,"Sand Point,
 North Carolina",Total Component
0.34667339410937786,0.0950897952357914,0.5979118097283437,0.2605382508717685,0.4307876570210203,1.174,"Sand Point,
 North Carolina",Total Component
0.32991128056591695,0.09304719096085322,0.5629557689199475,0.2499733476919859,0.40941091160107523,1.159,"Sand Point,
 North Carolina",Total Component
0.30148030357029026,0.09745508856188963,0.5085956066475286,0.23046611904749553,0.37279163089541056,1.137,"Sand Point,
 North Carolina",Total Component
0.2870449773984043,0.0891274273951855,0.4879389126025607,0.21759673160321638,0.3560002259538432,1.127,"Sand Point,
 North Carolina",Total Component
0.24965012926375313,0.033747353591875605,0.4616372377008977,0.1726370171577925,0.32610324776065447,1.099,"Sand Point,
 North Carolina",Total Component
0.2394468093150866,-0.01478337079276113,0.4975548816287694,0.15025510817901952,0.3275616045402009,1.079,"Sand Point,
 North Carolina",Total Component
0.24280029568672942,-0.03272456299038073,0.5291299248385708,0.14567216197234667,0.3358507826257081,1.063,"Sand Point,
 North Carolina",Total Component
0.2563903530188801,-0.03456456849145895,0.555102059512632,0.15294089192329452,0.3521281678180653,1.047,"Sand Point,
 North Carolina",Total Component
0.2716715283239388,-0.02064557037002486,0.5808733267261087,0.16867338047210859,0.3690944980176967,1.036,"Sand Point,
 North Carolina",Total Component
0.3037245042669795,0.01659379239605944,0.6028806116602761,0.20555648759078068,0.3974375290927169,1.018,"Sand Point,
 North Carolina",Total Component
0.32455150127609234,0.08231173525747144,0.5828718007195866,0.24193565866543135,0.40588909657823624,0.994,"Sand Point,
 North Carolina",Total Component
0.3422208215800497,0.1234743042237266,0.5747943624320384,0.266361846192962,0.4132907109165329,0.98,"Sand Point,
 North Carolina",Total Component
0.4052111263655728,0.17426353082261886,0.6439769218318379,0.3268576392571743,0.4879948551838452,0.938,"Sand Point,
 North Carolina",Total Component
0.3916990948580289,0.10872614567183776,0.6726230300886201,0.2974211848659716,0.4881785168650049,0.901,"Sand Point,
 North Carolina",Total Component
0.3485102196295464,0.0706996854906214,0.6269197212777234,0.25484863327112317,0.444363682839418,0.879,"Sand Point,
 North Carolina",Total Component
0.30403178362682787,0.04153806401926598,0.5648676766690571,0.21494290456883475,0.3939631217535554,0.864,"Sand Point,
 North Carolina",Total Component
0.22576858439119343,0.0028740101612284674,0.44868374793372984,0.14798605157995698,0.302658843546418,0.844,"Sand Point,
 North Carolina",Total Component
0.15285222154047118,-0.036252458693897614,0.35196791722865306,0.08423753003492976,0.21776649518823948,0.829,"Sand Point,
 North Carolina",Total Component
0.024263381952833188,-0.15147047406459302,0.20132475052230317,-0.03909220677867184,0.0864628468475716,0.806,"Sand Point,
 North Carolina",Total Component
-0.16256983896125324,-0.40505111536771343,0.09865394147586753,-0.252177668877975,-0.0783262050432292,0.754,"Sand Point,
 North Carolina",Total Component
-0.18347525557509253,-0.44046302009432287,0.08090827953773057,-0.27583906555379606,-0.09700538496332908,0.735,"Sand Point,
 North Carolina",Total Component
-0.18361835433037965,-0.43541632983506984,0.07563933577713956,-0.2744505914035781,-0.09827936935720089,0.723,"Sand Point,
 North Carolina",Total Component
-0.17601375679291464,-0.41305864255623154,0.07472616604503324,-0.2601429299977561,-0.09400373786660897,0.713,"Sand Point,
 North Carolina",Total Component
-0.12911427386587856,-0.333351283204134,0.09142830111730382,-0.20129366777168298,-0.058237000736163884,0.689,"Sand Point,
 North Carolina",Total Component
-0.04680016093987597,-0.23279426140033918,0.14268094646013252,-0.11106702946401709,0.015326547694386078,0.666,"Sand Point,
 North Carolina",Total Component
0.08303508255876041,-0.15551758146901298,0.31851517289056563,0.0034964323284856005,0.16108979876100843,0.629,"Sand Point,
 North Carolina",Total Component
0.1065640403347942,-0.14845990875913043,0.35853733141723604,0.021493619918417146,0.19082290249975642,0.618,"Sand Point,
 North Carolina",Total Component
