RSL,upr,lwr,Age,ID
-0.014494179652861216,0.03446017108160304,-0.06442996129488145,-0.483,Regional Grid Component
-0.019833648996048607,0.028515706819552587,-0.06937899954756119,-0.473,Regional Grid Component
-0.024994995451040284,0.02277660791588951,-0.0737567349041965,-0.46299999999999997,Regional Grid Component
-0.029879720587853976,0.01757589315757278,-0.07756153977297219,-0.45299999999999996,Regional Grid Component
-0.034389325976507436,0.013114481824356584,-0.08183086451006377,-0.44299999999999995,Regional Grid Component
-0.038425313187018396,0.009371018776522225,-0.08628432141962189,-0.43299999999999994,Regional Grid Component
-0.041889183789404594,0.006563288888088387,-0.09013622508453734,-0.42299999999999993,Regional Grid Component
-0.04468243935368373,0.004645207853318014,-0.09317563978228792,-0.41300000000000003,Regional Grid Component
-0.04670658144987364,0.0026206619797663542,-0.09587394318149142,-0.403,Regional Grid Component
-0.047863111647992,0.002285793546510554,-0.09693820121319383,-0.393,Regional Grid Component
-0.04807758812486468,0.002170513341668802,-0.09798874143176531,-0.383,Regional Grid Component
-0.04742271868605954,0.0027886594406233366,-0.09766160927030164,-0.373,Regional Grid Component
-0.04602683025898371,0.004209227696957378,-0.0956217292926886,-0.363,Regional Grid Component
-0.044018353553304204,0.006210819012050046,-0.09370364041156955,-0.353,Regional Grid Component
-0.04152571927868805,0.009009773742263647,-0.09095379372856849,-0.34299999999999997,Regional Grid Component
-0.038677358144802235,0.012053256405547651,-0.08834997784925554,-0.33299999999999996,Regional Grid Component
-0.03560170086131376,0.01489427310052927,-0.08461498134776414,-0.32299999999999995,Regional Grid Component
-0.03242717813788965,0.017554690152151806,-0.0816822053508865,-0.31299999999999994,Regional Grid Component
-0.02928222068419693,0.020452281980830305,-0.0787970238697788,-0.30299999999999994,Regional Grid Component
-0.02629525920990258,0.023255478735247588,-0.07564820485245795,-0.2929999999999999,Regional Grid Component
-0.023594724424673644,0.025963140487176895,-0.07281846193239468,-0.28300000000000003,Regional Grid Component
-0.021309047038177084,0.028356712595659556,-0.07069723107818772,-0.273,Regional Grid Component
-0.019566657760079924,0.03064000811639421,-0.06945348949362516,-0.263,Regional Grid Component
-0.018495987300049182,0.03164731720133991,-0.06886802142780923,-0.253,Regional Grid Component
-0.018225466367751863,0.03246007088278483,-0.06821181349842013,-0.243,Regional Grid Component
-0.018862955149947163,0.03165216938969071,-0.06934093218233743,-0.23299999999999998,Regional Grid Component
-0.020375920601263628,0.03083342445018303,-0.07055259770352491,-0.22299999999999998,Regional Grid Component
-0.02267318619906602,0.028535506778229077,-0.07277944769053309,-0.21299999999999997,Regional Grid Component
-0.02566337908576189,0.024965494605745635,-0.07508612396502533,-0.20299999999999996,Regional Grid Component
-0.02925512640375877,0.02096473474435818,-0.07845642940748103,-0.19299999999999995,Regional Grid Component
-0.03335705529546421,0.01712066600414722,-0.08243654878546523,-0.18299999999999994,Regional Grid Component
-0.037877792903285766,0.012309157843313306,-0.08646858026241938,-0.17299999999999993,Regional Grid Component
-0.042725966369630955,0.007340152417558375,-0.09146069971653158,-0.16299999999999992,Regional Grid Component
-0.04781020283690728,0.0014009353309756701,-0.09680280092825459,-0.15300000000000002,Regional Grid Component
-0.0530391294475224,-0.00420609434031712,-0.10219011000624714,-0.14300000000000002,Regional Grid Component
-0.05832137334388379,-0.009465806224123307,-0.10769021340848417,-0.133,Regional Grid Component
-0.06356556166839901,-0.014743874172037772,-0.11299226039576722,-0.123,Regional Grid Component
-0.06868032156347562,-0.020418360223470107,-0.11774612893094986,-0.11299999999999999,Regional Grid Component
-0.0735742801715211,-0.02566133583784936,-0.1216578959268828,-0.10299999999999998,Regional Grid Component
-0.07815606463494304,-0.030255805758801633,-0.12598309979894812,-0.09299999999999997,Regional Grid Component
-0.08234297340710885,-0.035219963505041925,-0.12933310557039066,-0.08299999999999996,Regional Grid Component
-0.08611848982735226,-0.03963608867722836,-0.1326355109394229,-0.07299999999999995,Regional Grid Component
-0.089496603008936,-0.04358724055859673,-0.13534514586341378,-0.06299999999999994,Regional Grid Component
-0.09249146494272636,-0.04649567544883364,-0.13784581934708182,-0.052999999999999936,Regional Grid Component
-0.0951172276195897,-0.05029973328855535,-0.13972761040253492,-0.04299999999999993,Regional Grid Component
-0.09738804303039236,-0.0539797245226831,-0.1420079492443606,-0.03300000000000003,Regional Grid Component
-0.09931806316600067,-0.05626938239980468,-0.14383081296121172,-0.02300000000000002,Regional Grid Component
-0.10092144001728096,-0.058244615000198625,-0.14524825534419417,-0.013000000000000012,Regional Grid Component
-0.10221232557509954,-0.05974428386699094,-0.14625594892732338,-0.0030000000000000027,Regional Grid Component
-0.10320487183032283,-0.06141591178452382,-0.14653965734718968,0.007000000000000006,Regional Grid Component
-0.10391323077381702,-0.062157340385901205,-0.1476213551078866,0.017000000000000015,Regional Grid Component
-0.10435155439644855,-0.062359591932386306,-0.1479200538556515,0.027000000000000024,Regional Grid Component
-0.10453399468908371,-0.0622871022710946,-0.1486366248492584,0.03700000000000003,Regional Grid Component
-0.10447470364258889,-0.06189967958879925,-0.1486942176815677,0.04700000000000004,Regional Grid Component
-0.10418783324783033,-0.061619772387882306,-0.14850463788966992,0.05700000000000005,Regional Grid Component
-0.10368796096536588,-0.06080683879306908,-0.14799300714050137,0.06700000000000006,Regional Grid Component
-0.10299330628699432,-0.05947691788758316,-0.14743027710439385,0.07700000000000007,Regional Grid Component
-0.10212393836275929,-0.058532274960726896,-0.146362494195043,0.08700000000000008,Regional Grid Component
-0.10109994088141958,-0.05709876708047326,-0.14583991710575062,0.09700000000000009,Regional Grid Component
-0.09994139753173392,-0.05548700072547675,-0.14525242277355008,0.1070000000000001,Regional Grid Component
-0.09866839200246118,-0.05363373846134336,-0.1447525841718743,0.1170000000000001,Regional Grid Component
-0.09730100798236008,-0.051326027757460396,-0.144437794959656,0.1270000000000001,Regional Grid Component
-0.09585932916018938,-0.049922847712767456,-0.14395444036823138,0.13700000000000012,Regional Grid Component
-0.09436343922470787,-0.04798911447866613,-0.1431087650262589,0.14700000000000013,Regional Grid Component
-0.09283342186467433,-0.045835804285941965,-0.14179562869025286,0.15700000000000014,Regional Grid Component
-0.0912893607688476,-0.043410766820474865,-0.14102621891782965,0.16699999999999993,Regional Grid Component
-0.08975133962598629,-0.041204419749207855,-0.14095719040054616,0.17699999999999994,Regional Grid Component
-0.08823944212484933,-0.03881669724251351,-0.14009885546890488,0.18699999999999994,Regional Grid Component
-0.08677375195419543,-0.036793978950922374,-0.1391270184084127,0.19699999999999995,Regional Grid Component
-0.08537435280278335,-0.03419661019924263,-0.13881194836860314,0.20699999999999996,Regional Grid Component
-0.08406011853185162,-0.032873964395364524,-0.1374884738710969,0.21699999999999997,Regional Grid Component
-0.0828382688702207,-0.031516463428569855,-0.13666390992083574,0.22699999999999998,Regional Grid Component
-0.08170951055891489,-0.03073952445227172,-0.13509684646562387,0.237,Regional Grid Component
-0.08067447918483658,-0.030072270911597077,-0.13387108061230538,0.247,Regional Grid Component
-0.07973381033488813,-0.029412427655615532,-0.1322040415964181,0.257,Regional Grid Component
-0.0788881395959719,-0.028499368985249084,-0.13079313988880314,0.267,Regional Grid Component
-0.07813810255499029,-0.027130168912189633,-0.1294771340946685,0.277,Regional Grid Component
-0.0774843347988456,-0.026524986568620994,-0.12884867546693643,0.28700000000000003,Regional Grid Component
-0.07692747191444023,-0.0272556716061435,-0.12814242506921406,0.29700000000000004,Regional Grid Component
-0.07646814948867652,-0.026917403847778156,-0.12734129686825887,0.30700000000000005,Regional Grid Component
-0.07610700310845685,-0.026766523226613763,-0.12631105567003928,0.31700000000000006,Regional Grid Component
-0.07584466836068357,-0.02686948711538983,-0.1254900467045203,0.32700000000000007,Regional Grid Component
-0.07568178083225903,-0.0265420729317794,-0.12572231868350986,0.3370000000000001,Regional Grid Component
-0.0756189761100856,-0.02678463122966627,-0.12576187359994512,0.3470000000000001,Regional Grid Component
-0.07565688978106569,-0.02715588552612314,-0.1256328943654092,0.3570000000000001,Regional Grid Component
-0.0757947107250013,-0.027595424940870486,-0.12490254921841899,0.3670000000000001,Regional Grid Component
-0.07601588144811486,-0.027942531365784937,-0.1249407361456904,0.3770000000000001,Regional Grid Component
-0.0762941722270834,-0.029211013125942584,-0.12482846143548008,0.3870000000000001,Regional Grid Component
-0.07660321265592761,-0.030709897568175572,-0.12472770857332796,0.39700000000000013,Regional Grid Component
-0.07691663232866817,-0.0317212312822672,-0.12440969041990928,0.40700000000000014,Regional Grid Component
-0.07720806083932583,-0.032672347759790166,-0.123957334230402,0.4169999999999999,Regional Grid Component
-0.07745112778192123,-0.03379871046254313,-0.12332676708419571,0.42699999999999994,Regional Grid Component
-0.07761946275047513,-0.03439465633598402,-0.12284188908688244,0.43699999999999994,Regional Grid Component
-0.07768669533900818,-0.03473530417288104,-0.12319132046686725,0.44699999999999995,Regional Grid Component
-0.07762645514154114,-0.03507823149038523,-0.1224532064284019,0.45699999999999996,Regional Grid Component
-0.07741237175209464,-0.034974193067512885,-0.12265975736566398,0.46699999999999997,Regional Grid Component
-0.07701807476468944,-0.03486269316617706,-0.12227761401069152,0.477,Regional Grid Component
-0.07641719377334621,-0.03366382495022951,-0.12114098453760036,0.487,Regional Grid Component
-0.0755833583720857,-0.03304661376031623,-0.12003805320853697,0.497,Regional Grid Component
-0.07449019815492854,-0.03204052060371243,-0.1191121522607202,0.507,Regional Grid Component
-0.07311507635466545,-0.030548332098542002,-0.11694248651272968,0.517,Regional Grid Component
-0.07148149391868258,-0.029370144601862228,-0.11589442807643305,0.527,Regional Grid Component
-0.06964406998258506,-0.027696323021273395,-0.11427057027776166,0.537,Regional Grid Component
-0.06765800658507229,-0.025510532306907016,-0.11295882893562201,0.547,Regional Grid Component
-0.06557850576484368,-0.024037246769078063,-0.11125684607820761,0.557,Regional Grid Component
-0.06346076956059865,-0.021878867575400307,-0.10927082769743869,0.5670000000000001,Regional Grid Component
-0.06136000001103659,-0.01969426335067557,-0.10729350629540722,0.5770000000000001,Regional Grid Component
-0.05933139915485691,-0.017436589357833616,-0.10602155750351162,0.5870000000000001,Regional Grid Component
-0.057430169030759,-0.01508957082199545,-0.10503312879706754,0.5970000000000001,Regional Grid Component
-0.0557115116774423,-0.01266963402638347,-0.10320687027004452,0.6070000000000001,Regional Grid Component
-0.05423062913360618,-0.010798179511304663,-0.10217957039367319,0.6170000000000001,Regional Grid Component
-0.05304272343795006,-0.008751130895574468,-0.1007219109661621,0.6270000000000001,Regional Grid Component
-0.05220299662917334,-0.007241870883467442,-0.0998745784734859,0.6370000000000001,Regional Grid Component
-0.05176665074597545,-0.0062462672985268055,-0.09980691224669411,0.6470000000000001,Regional Grid Component
-0.051788887827055756,-0.005754363180793261,-0.10010376403012268,0.6570000000000001,Regional Grid Component
-0.052320294804636396,-0.0060315613697534175,-0.10121071093904697,0.6670000000000001,Regional Grid Component
-0.05334634450395335,-0.006822159492912782,-0.10246320786635257,0.6769999999999999,Regional Grid Component
-0.05480432717178077,-0.008006238217647616,-0.10403966458984268,0.6869999999999999,Regional Grid Component
-0.056630400814702886,-0.010257685498465612,-0.10597298703818732,0.697,Regional Grid Component
-0.058760723439303955,-0.012612372504720233,-0.10818497664549229,0.707,Regional Grid Component
-0.061131453052168216,-0.01468023323534054,-0.11091586905946352,0.717,Regional Grid Component
-0.06367874765987992,-0.01723571445575443,-0.11261812121311751,0.727,Regional Grid Component
-0.06633876526902334,-0.019697134396716498,-0.11506821275931281,0.737,Regional Grid Component
-0.06904766388618268,-0.022187629501809813,-0.11858454094674166,0.747,Regional Grid Component
-0.07174160151794223,-0.02445193803524118,-0.12104538724104097,0.757,Regional Grid Component
-0.0743567361708862,-0.026506894968669745,-0.12353736039540295,0.767,Regional Grid Component
-0.07682922585159889,-0.028168907344755263,-0.12619688645852153,0.777,Regional Grid Component
-0.0790952285666645,-0.030019346206632304,-0.12829696437534172,0.787,Regional Grid Component
-0.08109090232266727,-0.03190164142941293,-0.13023978092176342,0.797,Regional Grid Component
-0.08275240512619153,-0.03340246259340314,-0.13159392465637723,0.807,Regional Grid Component
-0.08401947205423083,-0.03447079884079923,-0.1324279071460349,0.8170000000000001,Regional Grid Component
-0.08488984263401145,-0.035566975579213435,-0.1333961217482141,0.8270000000000001,Regional Grid Component
-0.0854083171107494,-0.03722302549491442,-0.13320692705214182,0.8370000000000001,Regional Grid Component
-0.08562105401614489,-0.03826594246912943,-0.13329592613854355,0.8470000000000001,Regional Grid Component
-0.08557421188189807,-0.038691543760057984,-0.13309331407931607,0.8570000000000001,Regional Grid Component
-0.08531394923970916,-0.03905278681526894,-0.1320427255067126,0.8670000000000001,Regional Grid Component
-0.08488642462127828,-0.03962300057871725,-0.13056320715171965,0.8770000000000001,Regional Grid Component
-0.08433779655830563,-0.03962810452513066,-0.12942114525120904,0.8870000000000001,Regional Grid Component
-0.08371422358249142,-0.03924652503344615,-0.1280873708865419,0.8970000000000001,Regional Grid Component
-0.08306186422553577,-0.038584225347481675,-0.12656825856100004,0.9070000000000001,Regional Grid Component
-0.0824268770191389,-0.0379046464177822,-0.1254281328534881,0.9170000000000001,Regional Grid Component
-0.08185542049500097,-0.03668443747739222,-0.12506414660849963,0.9269999999999999,Regional Grid Component
-0.08139365318482215,-0.03601326287943674,-0.1237591427408788,0.9369999999999999,Regional Grid Component
-0.08108773362030265,-0.03611733977251764,-0.12336292972420024,0.947,Regional Grid Component
-0.0809838203331426,-0.036636929063246254,-0.12343687717032863,0.957,Regional Grid Component
-0.08112591405221524,-0.037707658687885816,-0.12344159051057105,0.967,Regional Grid Component
-0.08151748718995248,-0.03912370860060492,-0.12350044424480025,0.977,Regional Grid Component
-0.0821259753474796,-0.04013938010338334,-0.12348561778767814,0.987,Regional Grid Component
-0.08291755851107926,-0.0411875265847493,-0.12413521198353059,0.997,Regional Grid Component
-0.08385841666703409,-0.04244858214310196,-0.125040594488464,1.0070000000000001,Regional Grid Component
-0.08491472980162669,-0.04357556565452133,-0.12579176697338268,1.0170000000000003,Regional Grid Component
-0.08605267790113968,-0.044970646112235765,-0.12696508415787558,1.0270000000000001,Regional Grid Component
-0.08723844095185575,-0.0458443257856189,-0.1281153914119536,1.0370000000000004,Regional Grid Component
-0.08843819894005744,-0.047235465981876966,-0.12895536485724846,1.0470000000000002,Regional Grid Component
-0.08961813185202744,-0.04840770427768581,-0.13056401339661625,1.057,Regional Grid Component
-0.09074441967404843,-0.04904992641449743,-0.1318469926822864,1.0670000000000002,Regional Grid Component
-0.09178324239240293,-0.049630998988808524,-0.13309800603922375,1.077,Regional Grid Component
-0.09270077999337366,-0.05033739897949236,-0.13414410136418256,1.0870000000000002,Regional Grid Component
-0.09346321246324317,-0.05004305978475947,-0.13524976037655614,1.097,Regional Grid Component
-0.09403671978829417,-0.05028597992975848,-0.13623380459223652,1.1070000000000002,Regional Grid Component
-0.09438831188050863,-0.05008615706550016,-0.137587375489086,1.117,Regional Grid Component
-0.0945032196349048,-0.049850643520229575,-0.13822941628672905,1.1270000000000002,Regional Grid Component
-0.09438442573256252,-0.04958959193074747,-0.13819463737097543,1.137,Regional Grid Component
-0.09403564892084536,-0.04905384357328733,-0.13820211776545394,1.1470000000000002,Regional Grid Component
-0.09346060794711696,-0.04840166871751139,-0.13813464153420116,1.157,Regional Grid Component
-0.09266302155874076,-0.04753610225929449,-0.13754776447422612,1.1670000000000003,Regional Grid Component
-0.09164660850308046,-0.04651311859894343,-0.13662602603174492,1.177,Regional Grid Component
-0.09041508752749952,-0.04559531066846559,-0.13640654064711258,1.1870000000000003,Regional Grid Component
-0.08897217737936162,-0.04411562739200384,-0.13572780811061502,1.197,Regional Grid Component
-0.0873215968060302,-0.041851977282976925,-0.13447920082839832,1.2070000000000003,Regional Grid Component
-0.08546706455486898,-0.03961447581098264,-0.13237740934286105,1.217,Regional Grid Component
-0.08341229937324139,-0.03790061460660539,-0.130284325778911,1.2270000000000003,Regional Grid Component
-0.08116102000851112,-0.03482061415677868,-0.12823345137173606,1.237,Regional Grid Component
-0.0787169452080416,-0.03224525740406479,-0.12587871917793444,1.2470000000000003,Regional Grid Component
-0.07608379371919656,-0.029238668314592344,-0.12327113020737378,1.2570000000000001,Regional Grid Component
-0.07326593360948723,-0.026277490726077452,-0.12048150869302097,1.2670000000000003,Regional Grid Component
-0.07028457825551827,-0.02296318707143034,-0.1175618962388251,1.2770000000000001,Regional Grid Component
-0.06717892177757691,-0.01986908358845489,-0.1139615543995662,1.2870000000000004,Regional Grid Component
-0.06398903500595078,-0.016581029914313136,-0.11014674853214143,1.2970000000000002,Regional Grid Component
-0.06075498877092699,-0.014196349334320778,-0.10667252962468055,1.3070000000000004,Regional Grid Component
-0.057516853902793194,-0.01170521987059115,-0.10295873244000615,1.3170000000000002,Regional Grid Component
-0.05431470123183664,-0.00873735096422696,-0.09954647672997699,1.327,Regional Grid Component
-0.05118860158834454,-0.006148497729664283,-0.09641161531098968,1.3370000000000002,Regional Grid Component
-0.04817862580260457,-0.0037676581807897696,-0.0934738458466049,1.347,Regional Grid Component
-0.045324844704903826,-0.0012370023340543077,-0.09093762514232726,1.3570000000000002,Regional Grid Component
-0.04266732912552995,0.0015580603025358217,-0.08814674121030984,1.367,Regional Grid Component
-0.04024614989477007,0.0042093605861495366,-0.08554287303714034,1.3770000000000002,Regional Grid Component
-0.038101377842911795,0.005792989344895584,-0.08279795556471843,1.387,Regional Grid Component
-0.0362730838002423,0.007416208372489684,-0.08071868942781499,1.3970000000000002,Regional Grid Component
-0.03480133859704912,0.008541902724608292,-0.07933209824367608,1.407,Regional Grid Component
-0.03372488938386878,0.00912955922176056,-0.07769760509933397,1.4170000000000003,Regional Grid Component
-0.0330413786294519,0.009291673977504647,-0.07659889795027963,1.427,Regional Grid Component
-0.0327003716799421,0.009165291589051546,-0.07635447880434122,1.4370000000000003,Regional Grid Component
-0.03264870497296621,0.00856185105806651,-0.0757358564029078,1.447,Regional Grid Component
-0.032833214946151,0.007719025795192121,-0.07458446306679806,1.4570000000000003,Regional Grid Component
-0.033200738037123215,0.006726916960803429,-0.07425038874089743,1.467,Regional Grid Component
-0.03369811068350968,0.005968878091591534,-0.07480124481181738,1.4770000000000003,Regional Grid Component
-0.03427216932293714,0.005219897073173961,-0.07494506913568193,1.487,Regional Grid Component
-0.03486975039303242,0.004763685417742406,-0.07572405460271826,1.4970000000000003,Regional Grid Component
-0.035437690331422224,0.004485182768461949,-0.07582514957278827,1.5070000000000001,Regional Grid Component
-0.035922825575733404,0.0036559262537708506,-0.07634764533784351,1.5170000000000003,Regional Grid Component
-0.03627199256359269,0.0037056210129669917,-0.07695358098986323,1.5270000000000001,Regional Grid Component
-0.03643202773262689,0.0036719264452795275,-0.07719025939054061,1.5370000000000004,Regional Grid Component
-0.036349767520462775,0.004456296465627916,-0.07747331072480011,1.5470000000000002,Regional Grid Component
-0.03597204836472711,0.005374283404027363,-0.07730013431748996,1.5570000000000004,Regional Grid Component
-0.03524684771323378,0.006265522744201422,-0.07729872215180028,1.5670000000000002,Regional Grid Component
-0.0341652169626131,0.007670725531602825,-0.07641056455539426,1.577,Regional Grid Component
-0.03277343106839659,0.00886836114310112,-0.0749630529767223,1.5870000000000002,Regional Grid Component
-0.03112138304265634,0.010331895936048626,-0.07326774340837024,1.597,Regional Grid Component
-0.029258965897464087,0.011727898659562835,-0.0713637615248811,1.6070000000000002,Regional Grid Component
-0.027236072644891952,0.013767904658514333,-0.06966730650041063,1.617,Regional Grid Component
-0.02510259629701167,0.01579605515156774,-0.06689920531008006,1.6270000000000002,Regional Grid Component
-0.02290842986589537,0.01820182641937284,-0.06509668942195576,1.637,Regional Grid Component
-0.020703466363614774,0.020350647244593793,-0.06358570419978665,1.6470000000000002,Regional Grid Component
-0.01853759880224202,0.022690145032969757,-0.061692299475444995,1.657,Regional Grid Component
-0.016460720193848838,0.025636753178787927,-0.059721613682772505,1.6670000000000003,Regional Grid Component
-0.014522723550507337,0.02798126366474303,-0.05841530826887907,1.677,Regional Grid Component
-0.012773501884289279,0.029828561173737177,-0.05670176977522991,1.6870000000000003,Regional Grid Component
-0.011262948207266747,0.03132086041949022,-0.05575798904665253,1.697,Regional Grid Component
-0.010040955531511535,0.03313103813541883,-0.05489836436182854,1.7070000000000003,Regional Grid Component
-0.009156252031161884,0.03423619779705908,-0.054053006908682324,1.717,Regional Grid Component
-0.008603093304750497,0.034469648055348814,-0.053149297630565154,1.7270000000000003,Regional Grid Component
-0.008299143999357285,0.03448994501126192,-0.053173146067975706,1.737,Regional Grid Component
-0.008156318574889913,0.03450770389163404,-0.051920765866957465,1.7470000000000003,Regional Grid Component
-0.008086531491256085,0.03428478323726992,-0.05198305414713432,1.7570000000000001,Regional Grid Component
-0.008001697208363483,0.034004002803580805,-0.05176473433170985,1.7670000000000003,Regional Grid Component
-0.007813730186119807,0.0337260197815488,-0.05141037916928235,1.7770000000000001,Regional Grid Component
-0.007434544884432731,0.03356697059446218,-0.05113316165677316,1.7870000000000004,Regional Grid Component
-0.006776055763209979,0.03383640519766124,-0.05016887658582761,1.7970000000000002,Regional Grid Component
-0.0057501772823591885,0.03489129792535951,-0.049071323747799024,1.8070000000000004,Regional Grid Component
-0.004268823901788139,0.03647922078891418,-0.04720461648210385,1.8170000000000002,Regional Grid Component
-0.0022439100814044834,0.03878748050739939,-0.04467885472031732,1.827,Regional Grid Component
4.126497188841993e-4,0.0414580668843566,-0.04242304888789693,1.8370000000000002,Regional Grid Component
0.003788941039169986,0.04508867629103135,-0.03941575616476876,1.847,Regional Grid Component
0.007973049419545493,0.04929623006557889,-0.03492958854155377,1.8570000000000002,Regional Grid Component
0.013052790542500668,0.05467047910684868,-0.030246164258590082,1.867,Regional Grid Component
0.01909998124474004,0.06123272313302154,-0.02392062709186764,1.8770000000000002,Regional Grid Component
0.026161750273411583,0.0689483996132728,-0.01749976910560198,1.887,Regional Grid Component
0.03428311548775877,0.07744898772389412,-0.009886779606120938,1.8970000000000002,Regional Grid Component
0.04350909474702373,0.08835202117435886,-0.0014174667013931263,1.907,Regional Grid Component
0.05388470591045015,0.0999736890720474,0.008052914705093043,1.9170000000000003,Regional Grid Component
0.06545496683727996,0.11342496415767186,0.01933933130501687,1.927,Regional Grid Component
0.07826489538675702,0.12807991539122626,0.03023571315840338,1.9370000000000003,Regional Grid Component
0.0923595094181231,0.14358041549754347,0.04215098966832073,1.947,Regional Grid Component
0.10778382679062226,0.1602096689115859,0.05576512627897351,1.9570000000000003,Regional Grid Component
0.12458286536349597,0.17862430485409214,0.07024510225806184,1.967,Regional Grid Component
0.14280164299598866,0.19933278262158072,0.0865814371543211,1.9770000000000003,Regional Grid Component
0.16248517754734149,0.2215451055650471,0.10419649719075064,1.987,Regional Grid Component
0.18367848687679905,0.2448512050661849,0.12293726039369685,1.9970000000000003,Regional Grid Component
0.20642658884360243,0.2700732469812217,0.1421653653130959,2.007,Regional Grid Component
