RSL,upr,lwr,Age,SiteName,ID
-0.051496647147794686,-0.00629277925555847,-0.09675138687953379,1.336,"Barn Island,
 Connecticut",Regional Component
-0.03410610338898116,0.008785289090494076,-0.07843535856297078,1.413,"Barn Island,
 Connecticut",Regional Component
-0.03264796132754058,0.009163549228854425,-0.07634719183459769,1.441,"Barn Island,
 Connecticut",Regional Component
-0.03572632356026124,0.00528611193307802,-0.07733400216965562,1.561,"Barn Island,
 Connecticut",Regional Component
-0.034957893412343406,0.007072355304964836,-0.07692112814148881,1.57,"Barn Island,
 Connecticut",Regional Component
-0.01896524977466451,0.022197167366062427,-0.062061018509772914,1.655,"Barn Island,
 Connecticut",Regional Component
-0.009467024699688709,0.03391598544369824,-0.05440548655750307,1.713,"Barn Island,
 Connecticut",Regional Component
-0.007328010103034014,0.033611627543982385,-0.05105667048950908,1.789,"Barn Island,
 Connecticut",Regional Component
-0.002696605786590665,0.03816825180332003,-0.045304656116519695,1.825,"Barn Island,
 Connecticut",Regional Component
0.017810817409673226,0.06010543543531024,-0.025291518132415307,1.875,"Barn Island,
 Connecticut",Regional Component
-0.08107720382443885,-0.030365309196490504,-0.13380331463887077,0.243,"East River Marsh,
 Connecticut",Regional Component
-0.07578533122492052,-0.02700677176779707,-0.12547900224640704,0.33,"East River Marsh,
 Connecticut",Regional Component
-0.08401947205423081,-0.03447079884079921,-0.1324279071460349,0.817,"East River Marsh,
 Connecticut",Regional Component
-0.08562728924373106,-0.03836141890835004,-0.133206380622821,0.848,"East River Marsh,
 Connecticut",Regional Component
-0.08107660538824972,-0.037436179231041006,-0.12332529196914858,0.965,"East River Marsh,
 Connecticut",Regional Component
-0.08300548498224511,-0.041436663159292016,-0.12419348011369903,0.998,"East River Marsh,
 Connecticut",Regional Component
-0.055588679903419626,-0.010338526719423341,-0.1010255615628818,1.323,"East River Marsh,
 Connecticut",Regional Component
-0.04560205203504897,-0.0015107957674652154,-0.091305738657569,1.356,"East River Marsh,
 Connecticut",Regional Component
-0.04532484470490389,-0.0012370023340543585,-0.09093762514232734,1.357,"East River Marsh,
 Connecticut",Regional Component
-0.034153774566602284,0.005227900202460242,-0.07495080827125929,1.485,"East River Marsh,
 Connecticut",Regional Component
-0.036431176252997945,0.004109611682646053,-0.07751067428586231,1.541,"East River Marsh,
 Connecticut",Regional Component
-0.008320834943843424,0.03458637953296565,-0.05318235810192719,1.736,"East River Marsh,
 Connecticut",Regional Component
-0.0063145455389938794,0.034169442493438305,-0.0497790791247855,1.802,"East River Marsh,
 Connecticut",Regional Component
-0.005493163335505609,0.03521951998363105,-0.04871863206624524,1.809,"East River Marsh,
 Connecticut",Regional Component
-0.005493163335505609,0.03521951998363105,-0.04871863206624524,1.809,"East River Marsh,
 Connecticut",Regional Component
-0.0044399660482253075,0.03631603469910079,-0.047479518003549596,1.816,"East River Marsh,
 Connecticut",Regional Component
0.19485537516432874,0.25730980124348585,0.1330023096449304,2.002,"Nassau,
 Florida",Regional Component
0.16868259568188193,0.22793767208441032,0.10906460441565692,1.99,"Nassau,
 Florida",Regional Component
0.14855085557231804,0.20566304284339365,0.092276012507298,1.98,"Nassau,
 Florida",Regional Component
0.13718425854235552,0.19328156012289724,0.08149786724379472,1.974,"Nassau,
 Florida",Regional Component
0.11939612950296921,0.17314629843998314,0.06551149592274656,1.964,"Nassau,
 Florida",Regional Component
0.07692683447980138,0.12654493314304116,0.028992162090612016,1.936,"Nassau,
 Florida",Regional Component
0.05722829765074584,0.10397707982918084,0.011239171489436114,1.92,"Nassau,
 Florida",Regional Component
0.04253550618008737,0.08722054609654696,-0.002228523227213082,1.906,"Nassau,
 Florida",Regional Component
0.033422014128979965,0.076504541207157,-0.010802877618591104,1.896,"Nassau,
 Florida",Regional Component
0.021800418456919077,0.06375098712466286,-0.021411762668424716,1.881,"Nassau,
 Florida",Regional Component
0.014763095591522044,0.05674121652744137,-0.028438578297947804,1.87,"Nassau,
 Florida",Regional Component
0.008439281489181464,0.049830041349337335,-0.03444678616197454,1.858,"Nassau,
 Florida",Regional Component
-0.013975865545994708,0.028686717642702635,-0.05785906704516144,1.68,"Nassau,
 Florida",Regional Component
-0.02379018609555764,0.017187723698840966,-0.06560766051215604,1.633,"Nassau,
 Florida",Regional Component
-0.02983681116434594,0.011290200110292185,-0.07194919565705997,1.604,"Nassau,
 Florida",Regional Component
-0.03428816025383615,0.007539104081682083,-0.07657207978507942,1.576,"Nassau,
 Florida",Regional Component
-0.03637897434811125,0.0036733257301318186,-0.07714522300694958,1.532,"Nassau,
 Florida",Regional Component
-0.03439150497649871,0.00528388868701182,-0.0749976977907052,1.489,"Nassau,
 Florida",Regional Component
-0.03264236649427741,0.008563057353592361,-0.07586723482670803,1.446,"Nassau,
 Florida",Regional Component
-0.03644052967543261,0.007172627164524214,-0.0808735253130228,1.396,"Nassau,
 Florida",Regional Component
-0.046445049248281044,-0.002149297588934089,-0.09202144712535104,1.353,"Nassau,
 Florida",Regional Component
-0.05978215439418542,-0.013344891294201607,-0.10569671321771024,1.31,"Nassau,
 Florida",Regional Component
-0.07326593360948735,-0.026277490726077622,-0.12048150869302104,1.267,"Nassau,
 Florida",Regional Component
-0.08404953211996054,-0.0384167374230139,-0.13074991440214823,1.224,"Nassau,
 Florida",Regional Component
-0.08881640313183072,-0.043963711769657285,-0.13561704591621296,1.198,"Nassau,
 Florida",Regional Component
-0.09228250728669839,-0.047056263451112974,-0.13711754856048308,1.171,"Nassau,
 Florida",Regional Component
-0.09449195093515458,-0.05005567648484649,-0.1383696267080736,1.13,"Nassau,
 Florida",Regional Component
-0.09416687549051912,-0.04998093277313856,-0.13667460942777057,1.11,"Nassau,
 Florida",Regional Component
-0.09286675713827461,-0.05019263914913806,-0.13451896147039205,1.089,"Nassau,
 Florida",Regional Component
-0.08855764238991119,-0.047507553954965656,-0.1292666010485527,1.048,"Nassau,
 Florida",Regional Component
-0.08385841666703406,-0.042448582143101946,-0.12504059448846405,1.007,"Nassau,
 Florida",Regional Component
-0.08107660538824972,-0.037436179231041006,-0.12332529196914858,0.965,"Nassau,
 Florida",Regional Component
-0.08261280267261313,-0.038132858505303534,-0.12618124438116354,0.914,"Nassau,
 Florida",Regional Component
-0.08555702792476354,-0.038769000367123274,-0.13299267986849048,0.858,"Nassau,
 Florida",Regional Component
-0.08229284083375273,-0.032939686236788585,-0.1312318569017444,0.804,"Nassau,
 Florida",Regional Component
-0.06986032088987795,-0.022864411796376397,-0.11940637196160803,0.75,"Nassau,
 Florida",Regional Component
-0.056630400814702886,-0.010257685498465612,-0.10597298703818732,0.697,"Nassau,
 Florida",Regional Component
-0.05202722617426738,-0.006753514531871111,-0.10019505746251403,0.64,"Nassau,
 Florida",Regional Component
-0.061567740208429145,-0.019846759685017437,-0.10745809389340784,0.576,"Nassau,
 Florida",Regional Component
-0.07264968950268523,-0.0304444244377373,-0.11662300189532351,0.52,"Nassau,
 Florida",Regional Component
-0.07751815399689345,-0.03494786576932118,-0.12245525739491958,0.463,"Nassau,
 Florida",Regional Component
-0.07676102323718455,-0.03128156540171416,-0.12465902963622677,0.402,"Nassau,
 Florida",Regional Component
-0.07562201977843269,-0.027244147062785905,-0.1259923409581135,0.351,"Nassau,
 Florida",Regional Component
-0.0765096742963873,-0.02700349735142846,-0.12754529725077088,0.306,"Nassau,
 Florida",Regional Component
-0.07938410667313126,-0.02876779754698822,-0.13154093792252886,0.261,"Nassau,
 Florida",Regional Component
-0.08393376256915061,-0.032727602874569335,-0.13745594935760225,0.218,"Nassau,
 Florida",Regional Component
-0.09252509046633219,-0.045252910679284455,-0.14192899396030031,0.159,"Nassau,
 Florida",Regional Component
-0.09585932916018941,-0.049922847712767476,-0.14395444036823138,0.137,"Nassau,
 Florida",Regional Component
-0.09906111721061853,-0.05396549709127272,-0.14502778390678195,0.114,"Nassau,
 Florida",Regional Component
-0.10349910443215121,-0.06040455321209615,-0.14799535421844542,0.07,"Nassau,
 Florida",Regional Component
-0.10424756897489311,-0.06239649901319395,-0.1477623478006744,0.024,"Nassau,
 Florida",Regional Component
-0.09983272985065478,-0.057188516519768376,-0.14430466318101345,-0.02,"Nassau,
 Florida",Regional Component
-0.08885209333615042,-0.04276316321537666,-0.13501398558337027,-0.065,"Nassau,
 Florida",Regional Component
-0.07066951804116271,-0.02261495722236807,-0.11950113203592497,-0.109,"Nassau,
 Florida",Regional Component
-0.04729376048157915,0.001960897346284124,-0.0962375601322565,-0.154,"Nassau,
 Florida",Regional Component
-0.02738976924444721,0.02307190498015647,-0.07673526847250303,-0.198,"Nassau,
 Florida",Regional Component
-0.018209393917928637,0.0326178515535121,-0.0684559615425166,-0.245,"Nassau,
 Florida",Regional Component
-0.02384822842696308,0.025794359648323068,-0.073079583500991,-0.284,"Nassau,
 Florida",Regional Component
-0.03338227419888497,0.01675657770742552,-0.0826123775096595,-0.316,"Nassau,
 Florida",Regional Component
-0.043072206631988796,0.007303815622482178,-0.0924537462525537,-0.349,"Nassau,
 Florida",Regional Component
