Site	ID	lat	long	RSL_class	-930	-880	-830	-780	-730	-680	-630	-580	-530	-480	-430	-380	-330	-280	-230	-180	-130	-80	-30	20	70	120	170	220	270	320	370	420	470	520	570	620	670	720	770	820	870	920	970	1020	1070	1120	1170	1220	1270	1320	1370	1420	1470	1520	1570	1620	1670	1720	1770	1820	1870	1920	1970	2020
Cedar Island	35000	35	-76.4	SDs	194.508	184.051	173.594	163.136	152.679	142.221	131.764	121.306	110.849	100.391	89.934	79.477	69.019	58.562	48.104	37.647	27.189	16.732	6.274	4.183	14.64	25.098	35.555	46.013	56.47	66.928	77.385	87.843	98.3	108.757	119.215	129.672	140.13	150.587	161.045	171.502	181.96	192.417	202.874	213.332	223.789	234.247	244.704	255.162	265.619	276.077	286.534	296.991	307.449	317.906	328.364	338.821	349.279	359.736	370.194	380.651	391.108	401.566	412.023	422.481
Nassau	36000	30.6	-81.7	RSLs	-564.729	-534.367	-504.005	-473.643	-443.282	-412.92	-382.558	-352.196	-321.835	-291.473	-261.111	-230.749	-200.388	-170.026	-139.664	-109.302	-78.941	-48.579	-18.217	12.145	42.506	72.868	103.23	133.592	163.953	194.315	224.677	255.039	285.4	315.762	346.124	376.486	406.848	437.209	467.571	497.933	528.294	558.656	589.018	619.38	649.742	680.103	710.465	740.827	771.189	801.55	831.912	862.274	892.636	922.997	953.359	983.721	1014.083	1044.444	1074.806	1105.168	1135.53	1165.891	1196.253	1226.615
Nassau	36000	30.6	-81.7	SDs	204.352	193.365	182.379	171.392	160.405	149.419	138.432	127.445	116.459	105.472	94.485	83.499	72.512	61.525	50.539	39.552	28.565	17.579	6.592	4.395	15.381	26.368	37.355	48.341	59.328	70.315	81.301	92.288	103.275	114.261	125.248	136.235	147.221	158.208	169.195	180.181	191.168	202.155	213.141	224.128	235.115	246.101	257.088	268.075	279.061	290.048	301.034	312.021	323.008	333.994	344.981	355.968	366.954	377.941	388.928	399.914	410.901	421.888	432.874	443.861
Revere	37000	42.4	-71	RSLs	-685.035	-648.205	-611.376	-574.546	-537.716	-500.886	-464.056	-427.226	-390.396	-353.567	-316.737	-279.907	-243.077	-206.247	-169.417	-132.587	-95.758	-58.928	-22.098	14.732	51.562	88.392	125.221	162.051	198.881	235.711	272.541	309.371	346.201	383.03	419.86	456.69	493.52	530.35	567.18	604.01	640.839	677.669	714.499	751.329	788.159	824.989	861.818	898.648	935.478	972.308	1009.138	1045.968	1082.798	1119.627	1156.457	1193.287	1230.117	1266.947	1303.777	1340.607	1377.436	1414.266	1451.096	1487.926
Revere	37000	42.4	-71	SDs	180.445	170.743	161.042	151.341	141.639	131.938	122.237	112.535	102.834	93.133	83.431	73.73	64.029	54.327	44.626	34.925	25.223	15.522	5.821	3.881	13.582	23.283	32.985	42.686	52.387	62.088	71.79	81.491	91.192	100.894	110.595	120.296	129.998	139.699	149.4	159.102	168.803	178.504	188.206	197.907	207.608	217.31	227.011	236.712	246.414	256.115	265.816	275.518	285.219	294.92	304.622	314.323	324.024	333.726	343.427	353.128	362.83	372.531	382.232	391.934
Wood Island	38000	42.2	-70.8	RSLs	-716.454	-677.935	-639.416	-600.897	-562.378	-523.859	-485.34	-446.821	-408.302	-369.783	-331.264	-292.745	-254.226	-215.706	-177.188	-138.668	-100.149	-61.63	-23.111	15.408	53.927	92.446	130.965	169.484	208.003	246.522	285.041	323.56	362.079	400.598	439.117	477.636	516.155	554.674	593.193	631.712	670.231	708.75	747.269	785.788	824.307	862.826	901.345	939.864	978.383	1016.902	1055.421	1093.94	1132.459	1170.978	1209.497	1248.016	1286.535	1325.054	1363.573	1402.092	1440.611	1479.13	1517.649	1556.168
Wood Island	38000	42.2	-70.8	SDs	179.86	170.19	160.52	150.851	141.181	131.511	121.841	112.171	102.501	92.831	83.161	73.491	63.821	54.151	44.482	34.812	25.142	15.472	5.802	3.868	13.538	23.208	32.878	42.548	52.217	61.887	71.557	81.227	90.897	100.567	110.237	119.907	129.577	139.247	148.917	158.586	168.256	177.926	187.596	197.266	206.936	216.606	226.276	235.946	245.616	255.285	264.955	274.625	284.295	293.965	303.635	313.305	322.975	332.645	342.315	351.985	361.654	371.324	380.994	390.664
Sand Point	39000	35.9	-75.7	RSLs	-837.128	-792.121	-747.114	-702.107	-657.1	-612.093	-567.087	-522.08	-477.073	-432.066	-387.059	-342.052	-297.045	-252.038	-207.032	-162.025	-117.018	-72.011	-27.004	18.003	63.01	108.016	153.023	198.03	243.037	288.044	333.051	378.058	423.065	468.071	513.078	558.085	603.092	648.099	693.106	738.113	783.119	828.126	873.133	918.14	963.147	1008.154	1053.161	1098.168	1143.174	1188.181	1233.188	1278.195	1323.202	1368.209	1413.216	1458.222	1503.229	1548.236	1593.243	1638.25	1683.257	1728.264	1773.271	1818.277
Sand Point	39000	35.9	-75.7	SDs	192.456	182.109	171.762	161.415	151.067	140.72	130.373	120.026	109.679	99.332	88.985	78.638	68.291	57.944	47.597	37.25	26.902	16.555	6.208	4.139	14.486	24.833	35.18	45.527	55.874	66.221	76.568	86.916	97.263	107.61	117.957	128.304	138.651	148.998	159.345	169.692	180.039	190.386	200.734	211.081	221.428	231.775	242.122	252.469	262.816	273.163	283.51	293.857	304.204	314.552	324.899	335.246	345.593	355.94	366.287	376.634	386.981	397.328	407.675	418.022
Cape May Courthouse	40000	39.1	-74.8	RSLs	-1069.059	-1011.583	-954.107	-896.63	-839.154	-781.678	-724.201	-666.725	-609.249	-551.773	-494.296	-436.82	-379.344	-321.867	-264.391	-206.915	-149.438	-91.962	-34.486	22.991	80.467	137.943	195.419	252.896	310.372	367.848	425.325	482.801	540.277	597.754	655.23	712.706	770.182	827.659	885.135	942.611	1000.088	1057.564	1115.04	1172.517	1229.993	1287.469	1344.946	1402.422	1459.898	1517.375	1574.851	1632.327	1689.803	1747.28	1804.756	1862.232	1919.708	1977.185	2034.661	2092.137	2149.614	2207.09	2264.566	2322.043
Cape May Courthouse	40000	39.1	-74.8	SDs	194.401	183.949	173.497	163.046	152.594	142.142	131.691	121.239	110.787	100.336	89.884	79.433	68.981	58.529	48.078	37.626	27.174	16.723	6.271	4.181	14.632	25.084	35.536	45.987	56.439	66.891	77.342	87.794	98.246	108.697	119.149	129.6	140.052	150.504	160.955	171.407	181.859	192.31	202.762	213.214	223.665	234.117	244.569	255.02	265.472	275.924	286.375	296.827	307.278	317.73	328.182	338.633	349.085	359.537	369.988	380.44	390.892	401.343	411.795	422.247
Leeds Point	41000	39.5	-74.4	RSLs	-1111.082	-1051.347	-991.611	-931.875	-872.14	-812.404	-752.669	-692.933	-633.197	-573.462	-513.726	-453.991	-394.255	-334.519	-274.784	-215.048	-155.313	-95.577	-35.841	23.894	83.63	143.365	203.101	262.837	322.572	382.308	442.043	501.779	561.515	621.25	680.986	740.721	800.457	860.193	919.928	979.664	1039.399	1099.135	1158.871	1218.606	1278.342	1338.077	1397.813	1457.549	1517.284	1577.02	1636.755	1696.491	1756.227	1815.962	1875.698	1935.433	1995.169	2054.905	2114.64	2174.376	2234.111	2293.847	2353.583	2413.318
Leeds Point	41000	39.5	-74.4	SDs	186.91	176.861	166.812	156.763	146.714	136.665	126.617	116.568	106.519	96.47	86.421	76.372	66.323	56.274	46.225	36.176	26.127	16.078	6.029	4.02	14.069	24.117	34.166	44.215	54.264	64.313	74.362	84.411	94.46	104.509	114.558	124.607	134.656	144.705	154.754	164.802	174.851	184.9	194.949	204.998	215.047	225.096	235.145	245.194	255.243	265.292	275.341	285.39	295.439	305.487	315.536	325.585	335.634	345.683	355.732	365.781	375.83	385.879	395.928	405.977
Les Sillons	42000	47.5	-61.7	RSLs	-927.231	-877.38	-827.529	-777.678	-727.827	-677.975	-628.124	-578.273	-528.422	-478.571	-428.72	-378.869	-329.017	-279.166	-229.315	-179.464	-129.613	-79.762	-29.911	19.94	69.792	119.643	169.494	219.345	269.196	319.047	368.898	418.75	468.601	518.452	568.303	618.154	668.005	717.856	767.708	817.559	867.41	917.261	967.112	1016.963	1066.814	1116.666	1166.517	1216.368	1266.219	1316.07	1365.921	1415.772	1465.623	1515.474	1565.326	1615.177	1665.028	1714.879	1764.73	1814.581	1864.432	1914.284	1964.135	2013.986
Les Sillons	42000	47.5	-61.7	SDs	211.813	200.425	189.037	177.65	166.262	154.874	143.486	132.098	120.711	109.323	97.935	86.547	75.159	63.772	52.384	40.996	29.608	18.22	6.833	4.555	15.943	27.331	38.718	50.106	61.494	72.882	84.27	95.657	107.045	118.433	129.821	141.209	152.596	163.984	175.372	186.76	198.148	209.535	220.923	232.311	243.699	255.087	266.474	277.862	289.25	300.638	312.025	323.413	334.801	346.189	357.577	368.964	380.352	391.74	403.128	414.516	425.903	437.291	448.679	460.067
Placentia	43000	47.2	-54	RSLs	-495.069	-468.452	-441.836	-415.219	-388.603	-361.986	-335.369	-308.753	-282.136	-255.52	-228.903	-202.286	-175.67	-149.053	-122.436	-95.82	-69.203	-42.587	-15.97	10.647	37.263	63.88	90.496	117.113	143.73	170.346	196.963	223.58	250.196	276.813	303.429	330.046	356.663	383.279	409.896	436.512	463.129	489.746	516.362	542.979	569.596	596.212	622.829	649.445	676.062	702.679	729.295	755.912	782.529	809.145	835.762	862.378	888.995	915.612	942.228	968.845	995.461	1022.078	1048.695	1075.311
Placentia	43000	47.2	-54	SDs	202.997	192.083	181.169	170.256	159.342	148.428	137.514	126.6	115.687	104.773	93.859	82.945	72.031	61.117	50.204	39.29	28.376	17.462	6.548	4.366	15.279	26.193	37.107	48.021	58.935	69.848	80.762	91.676	102.59	113.504	124.418	135.331	146.245	157.159	168.073	178.987	189.901	200.814	211.728	222.642	233.556	244.47	255.383	266.297	277.211	288.125	299.039	309.953	320.866	331.78	342.694	353.608	364.522	375.435	386.349	397.263	408.177	419.091	430.005	440.918
Saint Simeon	44000	48.1	-65.5	RSLs	-889.773	-841.936	-794.099	-746.261	-698.424	-650.587	-602.749	-554.912	-507.075	-459.238	-411.4	-363.563	-315.726	-267.889	-220.051	-172.214	-124.377	-76.54	-28.702	19.135	66.972	114.809	162.647	210.484	258.321	306.158	353.996	401.833	449.67	497.507	545.345	593.182	641.019	688.857	736.694	784.531	832.368	880.206	928.043	975.88	1023.717	1071.555	1119.392	1167.229	1215.066	1262.904	1310.741	1358.578	1406.415	1454.253	1502.09	1549.927	1597.764	1645.602	1693.439	1741.276	1789.114	1836.951	1884.788	1932.625
Saint Simeon	44000	48.1	-65.5	SDs	212.734	201.297	189.86	178.422	166.985	155.548	144.11	132.673	121.236	109.798	98.361	86.924	75.486	64.049	52.612	41.174	29.737	18.3	6.862	4.575	16.012	27.45	38.887	50.324	61.762	73.199	84.636	96.074	107.511	118.948	130.386	141.823	153.26	164.698	176.135	187.572	199.009	210.447	221.884	233.321	244.759	256.196	267.633	279.071	290.508	301.945	313.383	324.82	336.257	347.695	359.132	370.569	382.007	393.444	404.881	416.319	427.756	439.193	450.631	462.068
Chezzetcook Inlet	45000	44.7	-63.3	RSLs	-719.123	-680.46	-641.798	-603.135	-564.473	-525.81	-487.148	-448.485	-409.823	-371.16	-332.498	-293.835	-255.173	-216.51	-177.848	-139.185	-100.523	-61.86	-23.198	15.465	54.128	92.79	131.453	170.115	208.778	247.44	286.103	324.765	363.428	402.09	440.753	479.415	518.078	556.74	595.403	634.065	672.728	711.39	750.053	788.715	827.378	866.04	904.703	943.365	982.028	1020.69	1059.353	1098.016	1136.678	1175.341	1214.003	1252.666	1291.328	1329.991	1368.653	1407.316	1445.978	1484.641	1523.303	1561.966
Chezzetcook Inlet	45000	44.7	-63.3	SDs	212.589	201.16	189.73	178.301	166.871	155.442	144.012	132.583	121.153	109.724	98.294	86.864	75.435	64.005	52.576	41.146	29.717	18.287	6.858	4.572	16.001	27.431	38.86	50.29	61.72	73.149	84.579	96.008	107.438	118.867	130.297	141.726	153.156	164.585	176.015	187.444	198.874	210.304	221.733	233.163	244.592	256.022	267.451	278.881	290.31	301.74	313.169	324.599	336.028	347.458	358.888	370.317	381.747	393.176	404.606	416.035	427.465	438.894	450.324	461.753
Sanborn Cove	46000	44.7	-67.4	RSLs	-556.516	-526.596	-496.675	-466.755	-436.835	-406.915	-376.995	-347.074	-317.154	-287.234	-257.314	-227.394	-197.473	-167.553	-137.633	-107.713	-77.793	-47.872	-17.952	11.968	41.888	71.808	101.729	131.649	161.569	191.489	221.41	251.33	281.25	311.17	341.09	371.01	400.931	430.851	460.771	490.691	520.612	550.532	580.452	610.372	640.292	670.213	700.133	730.053	759.973	789.893	819.814	849.734	879.654	909.574	939.494	969.415	999.335	1029.255	1059.175	1089.095	1119.016	1148.936	1178.856	1208.776
Sanborn Cove	46000	44.7	-67.4	SDs	213.4	201.927	190.454	178.981	167.508	156.035	144.561	133.088	121.615	110.142	98.669	87.196	75.723	64.25	52.776	41.303	29.83	18.357	6.884	4.589	16.062	27.536	39.009	50.482	61.955	73.428	84.901	96.374	107.847	119.321	130.794	142.267	153.74	165.213	176.686	188.159	199.632	211.106	222.579	234.052	245.525	256.998	268.471	279.944	291.417	302.891	314.364	325.837	337.31	348.783	360.256	371.729	383.202	394.676	406.149	417.622	429.095	440.568	452.041	463.514
Barn Island	47000	41.3	-71.9	RSLs	-912.494	-863.435	-814.377	-765.318	-716.259	-667.2	-618.141	-569.082	-520.024	-470.965	-421.906	-372.847	-323.788	-274.729	-225.671	-176.612	-127.553	-78.494	-29.435	19.624	68.682	117.741	166.8	215.859	264.918	313.977	363.035	412.094	461.153	510.212	559.271	608.329	657.388	706.447	755.506	804.565	853.624	902.682	951.741	1000.8	1049.859	1098.918	1147.977	1197.035	1246.094	1295.153	1344.212	1393.271	1442.33	1491.388	1540.447	1589.506	1638.565	1687.624	1736.682	1785.741	1834.8	1883.859	1932.918	1981.977
Barn Island	47000	41.3	-71.9	SDs	174.812	165.413	156.015	146.616	137.218	127.819	118.421	109.022	99.624	90.225	80.827	71.428	62.03	52.631	43.233	33.835	24.436	15.038	5.639	3.759	13.158	22.556	31.955	41.353	50.752	60.15	69.549	78.947	88.346	97.744	107.143	116.541	125.94	135.338	144.736	154.135	163.533	172.932	182.33	191.729	201.127	210.526	219.924	229.323	238.721	248.12	257.518	266.917	276.315	285.714	295.112	304.511	313.909	323.307	332.706	342.104	351.503	360.901	370.3	379.698
Snipe Key	48000	24.7	-81.7	RSLs	-556.727	-526.796	-496.864	-466.933	-437.001	-407.069	-377.138	-347.206	-317.275	-287.343	-257.412	-227.48	-197.548	-167.617	-137.685	-107.754	-77.822	-47.891	-17.959	11.973	41.904	71.836	101.767	131.699	161.63	191.562	221.494	251.425	281.357	311.288	341.22	371.152	401.083	431.015	460.946	490.878	520.809	550.741	580.673	610.604	640.536	670.467	700.399	730.33	760.262	790.194	820.125	850.057	879.988	909.92	939.851	969.783	999.715	1029.646	1059.578	1089.509	1119.441	1149.372	1179.304	1209.236
Snipe Key	48000	24.7	-81.7	SDs	194.989	184.506	174.022	163.539	153.056	142.573	132.089	121.606	111.123	100.639	90.156	79.673	69.19	58.706	48.223	37.74	27.257	16.773	6.29	4.193	14.677	25.16	35.643	46.126	56.61	67.093	77.576	88.06	98.543	109.026	119.509	129.993	140.476	150.959	161.443	171.926	182.409	192.892	203.376	213.859	224.342	234.825	245.309	255.792	266.275	276.759	287.242	297.725	308.208	318.692	329.175	339.658	350.142	360.625	371.108	381.591	392.075	402.558	413.041	423.524
Swan Key	49000	25.3	-80.3	RSLs	-632.145	-598.159	-564.172	-530.186	-496.2	-462.213	-428.227	-394.241	-360.255	-326.268	-292.282	-258.296	-224.309	-190.323	-156.337	-122.351	-88.364	-54.378	-20.392	13.595	47.581	81.567	115.553	149.54	183.526	217.512	251.499	285.485	319.471	353.457	387.444	421.43	455.416	489.402	523.389	557.375	591.361	625.348	659.334	693.32	727.307	761.293	795.279	829.265	863.252	897.238	931.224	965.21	999.197	1033.183	1067.169	1101.156	1135.142	1169.128	1203.115	1237.101	1271.087	1305.073	1339.06	1373.046
Swan Key	49000	25.3	-80.3	SDs	195.168	184.675	174.182	163.689	153.196	142.703	132.21	121.718	111.225	100.732	90.239	79.746	69.253	58.76	48.267	37.774	27.282	16.789	6.296	4.197	14.69	25.183	35.676	46.169	56.662	67.154	77.647	88.14	98.633	109.126	119.619	130.112	140.605	151.098	161.591	172.083	182.576	193.069	203.562	214.055	224.548	235.041	245.534	256.027	266.519	277.012	287.505	297.998	308.491	318.984	329.477	339.97	350.463	360.955	371.448	381.941	392.434	402.927	413.42	423.913
